seed_id,base_seed,seed_offset,pair_seed,receptor_id,ligand_id,label,gpu_vinagpu21_score,pose_count,output_pose_sha256
seed1,20260802,92,20260894,MK14_3KQ7_aligned,MK14_decoy_L008708,decoy,-8.9,9,F578B0A3B56E664BA3888A9FCCB01D13E6B494DE26EE7E30826FD1AE522AE3A0
seed1,20260802,93,20260895,MK14_3KQ7_aligned,MK14_decoy_L008855,decoy,-10.4,9,AC80983C1A18A258547ADB520C4B1B1801DC6D6C50F127BB46B8062BAD63C505
seed1,20260802,94,20260896,MK14_3KQ7_aligned,MK14_decoy_L009071,decoy,-9.5,9,3D0A2546281CE6B501702DD0248C9DD38D58D97C790837F41C42FD1F37211C9D
seed1,20260802,95,20260897,MK14_3KQ7_aligned,MK14_decoy_L009285,decoy,-11.9,9,6CC68AFCE707C83C36D123A23F5F1CABEB8B7200A360D1D2147F1423718E83E6
seed1,20260802,96,20260898,MK14_3KQ7_aligned,MK14_decoy_L009706,decoy,-10.2,9,DBB69575E3B11631E7DB07ADA811E3EAEBD10B0B4866C1035BDED93DDC481263
seed1,20260802,97,20260899,MK14_3KQ7_aligned,MK14_decoy_L010208,decoy,-8.4,9,42A63E32F0B3940C7B397C2A8C18F8922AD9217A4FD89D3F05F420C6FDEDFAE0
seed1,20260802,98,20260900,MK14_3KQ7_aligned,MK14_decoy_L010290,decoy,-10.0,9,DC6ECCEA8D742FB153711D72FDEB75F859CCB1149177D9563090E3F3EE0C2F7B
seed1,20260802,99,20260901,MK14_3KQ7_aligned,MK14_decoy_L010627,decoy,-6.8,9,4EB50FE3C57E5A9F331A25294DD7360E1869F0D45955825025243A49B066096C
seed1,20260802,100,20260902,MK14_3KQ7_aligned,MK14_decoy_L010849,decoy,-10.2,9,58AE188C0F76947238E231B0477E9FF2168295F4B10703B9EF59934C8D9B5543
seed1,20260802,101,20260903,MK14_3KQ7_aligned,MK14_decoy_L011521,decoy,-10.3,9,4FD4D9417C43BEAD0185A1EE36829190C0EE689E2D32909366799BE68E917011
seed1,20260802,102,20260904,MK14_3KQ7_aligned,MK14_decoy_L012302,decoy,-7.2,9,69C61291B56091703F9BF36A55F5CD6FB7C9A3F35A5C0CAA81987A63FDCCC041
seed1,20260802,103,20260905,MK14_3KQ7_aligned,MK14_decoy_L012600,decoy,-10.1,9,E7955678980CF57F52CC16A8D6114A7D9C722AB8ACEB4BD79B64B09A5704D6ED
seed1,20260802,104,20260906,MK14_3KQ7_aligned,MK14_decoy_L012620,decoy,-8.9,9,238F759F2B072A4FCEFCC36DB3F985E6B531FC1BBA9B2F23D9DE236546251DD8
seed1,20260802,105,20260907,MK14_3KQ7_aligned,MK14_decoy_L012853,decoy,-7.1,9,2AD4B6ADC3AEBC2CA31659F0CE6145CA801149DDEC6BD1CA34408A30D06E3FB6
seed1,20260802,106,20260908,MK14_3KQ7_aligned,MK14_decoy_L014194,decoy,-9.3,9,AF9D5B0F4C4702A563FB5912B8D0E9E7493F236AEADCE7B487B0605969C51437
seed1,20260802,107,20260909,MK14_3KQ7_aligned,MK14_decoy_L014499,decoy,-8.8,9,C3CF539B2A3A4F6C51F46A029F7AA5C3C3FB0DB361AF2471DC981EA1BC550596
seed1,20260802,108,20260910,MK14_3KQ7_aligned,MK14_decoy_L014506,decoy,-9.3,9,2116E535003DF67E4457B9CB87D7F920DAA0FC690630B8F97CE5AB9AE1021F89
seed1,20260802,109,20260911,MK14_3KQ7_aligned,MK14_decoy_L014596,decoy,-9.4,9,CC679E2E4DFDF3EB9DFE8670B22B24C1644D24B3627602A15EDF24A909DD0205
seed1,20260802,110,20260912,MK14_3KQ7_aligned,MK14_decoy_L015055,decoy,-9.3,9,9AC7C5C9D8A7E00BA6E9DBEC2CC2E2D6A80DF5ADB889750280936CF3B658632D
seed1,20260802,111,20260913,MK14_3KQ7_aligned,MK14_decoy_L015279,decoy,-9.0,9,BC58EC9E1B55705EC4A83FB61E507FE0AB158159FB0F3CC1D8E01DE89904EB54
seed1,20260802,112,20260914,MK14_3KQ7_aligned,MK14_decoy_L015544,decoy,-10.0,9,F2247D4FBA85A45BAA682A1DEA55F1528723704D57E7E6F5B138E225AE9F35C9
seed1,20260802,113,20260915,MK14_3KQ7_aligned,MK14_decoy_L015596,decoy,-9.2,9,47A04EB67DD7C5754CC9A455480B97035ACA2D561B4E14DA9EA7D2D13F8684C1
seed1,20260802,114,20260916,MK14_3KQ7_aligned,MK14_decoy_L015831,decoy,-7.9,9,309D02C5375EEFA4344D7C9E621EFADCD73FC41D5B75560D695F7DB0AD592FC8
seed1,20260802,115,20260917,MK14_3KQ7_aligned,MK14_decoy_L015843,decoy,-8.9,9,E5752031F4F1DE1072018DF8D7C51A81789271E40CD30237BEC6DCBFB1390BDD
seed1,20260802,116,20260918,MK14_3KQ7_aligned,MK14_decoy_L016973,decoy,-9.1,9,6494DAB35336CD90E284C673485CC9A0444907A7958C00B79515709048ACD42E
seed1,20260802,117,20260919,MK14_3KQ7_aligned,MK14_decoy_L017314,decoy,-9.9,9,C8A994E520CC5CC3DD359A8F993DD760FF6B617F3975656E7FDF13906D0DEAEB
seed1,20260802,118,20260920,MK14_3KQ7_aligned,MK14_decoy_L017817,decoy,-8.2,9,B94E3B3A9768B339F7671AE4F1115F6B26EEE376FD55D9094A8CC3220D4C9E41
seed1,20260802,119,20260921,MK14_3KQ7_aligned,MK14_decoy_L018641,decoy,-11.4,9,63E7D1553067624B3813EB0EF11DD9BEA471F8F042160FE92E30184C3920CED1
seed1,20260802,120,20260922,MK14_3KQ7_aligned,MK14_decoy_L019224,decoy,-10.4,9,12FBBA3DDD9A0BB9088833EF74BA7F591184C2F38024AAB62D03624ABD00B702
seed1,20260802,121,20260923,MK14_3KQ7_aligned,MK14_decoy_L019326,decoy,-9.7,9,058C1F4FFF84DE26B33BD1EBBD18D05AC260668919E9E0F7A76279555FE906A8
seed1,20260802,122,20260924,MK14_3KQ7_aligned,MK14_decoy_L020004,decoy,-8.7,9,A543DE9E44FF9590289596E64353453A7868306EE3669B3F0FF5EE6A357F9E43
seed1,20260802,123,20260925,MK14_3KQ7_aligned,MK14_decoy_L020124,decoy,-6.6,9,EE5AE828A7C668197D2858801D8B6FF404DCF6C8B276FB46F9A99C4B56BEC854
seed1,20260802,124,20260926,MK14_3KQ7_aligned,MK14_decoy_L020279,decoy,-6.7,9,A73B61A6F6660B0F1D445097FEDE4150C107066476F1D68CEEE1EB090A27D7F7
seed1,20260802,125,20260927,MK14_3KQ7_aligned,MK14_decoy_L020336,decoy,-7.6,9,B080734B2FB122B25AC45460FD1E521663812625A92A9BB312B4C9F63CF738A5
seed1,20260802,126,20260928,MK14_3KQ7_aligned,MK14_decoy_L020630,decoy,-9.3,9,04FB8EB0ED41BAAF52FA82D8C71A3331A8C93471D4E04A14A0951F744AFCE0D7
seed1,20260802,127,20260929,MK14_3KQ7_aligned,MK14_decoy_L021108,decoy,-9.5,9,EBDA715F15C6B22A452A7921A4F79317B9E01C313D31E5F7112EFC029BB42136
seed1,20260802,128,20260930,MK14_3KQ7_aligned,MK14_decoy_L021406,decoy,-9.5,9,6C6D5952C3D7229DFC8426C6FDCD49768A2BA0EF3C86B7E4C76A3D5F3A0ECD38
seed1,20260802,129,20260931,MK14_3KQ7_aligned,MK14_decoy_L021941,decoy,-10.5,9,E32EE68BA43EB7BAFF933D029043EA13F22A54CA5B872DD60E7D538C176DAD9D
seed1,20260802,130,20260932,MK14_3KQ7_aligned,MK14_decoy_L021947,decoy,-10.4,9,A4B5FF15AAA4F2B3C5EA5C78E6767BA5F76C8DB6615C34450CEE02D2317A5F4A
seed1,20260802,131,20260933,MK14_3KQ7_aligned,MK14_decoy_L022441,decoy,-8.3,9,16DB918534C6E9A8FFB87B0DD23E72DD098986F7C041D9A7B1FDB892A52E4383
seed1,20260802,132,20260934,MK14_3KQ7_aligned,MK14_decoy_L022544,decoy,-10.9,9,E2616F6869D6B9B494DE5E443C93E528B2B01B3E5C3B3C7F5BB2707902D4D7D7
seed1,20260802,133,20260935,MK14_3KQ7_aligned,MK14_decoy_L023901,decoy,-6.8,9,0437D3059BD59BF91BAC3E8C5AE9997EA420387D0CF360390729796D70F08686
seed1,20260802,134,20260936,MK14_3KQ7_aligned,MK14_decoy_L024084,decoy,-9.1,9,63FDD7EB94512B68A982520433CED322FDBDDB09458CAF43ADEAB19D6041668B
seed1,20260802,135,20260937,MK14_3KQ7_aligned,MK14_decoy_L024306,decoy,-7.7,9,A0F96C6CB6B7A52E70D6BDCD28756939DC496129A1DAD661E06E6DA0D3D5505D
seed1,20260802,136,20260938,MK14_3KQ7_aligned,MK14_decoy_L024469,decoy,-9.3,9,6025942639E7E9E7BCA711305232256FA4D3B0ABF17FE5DC6B449CBB8FF29DE0
seed1,20260802,137,20260939,MK14_3KQ7_aligned,MK14_decoy_L025739,decoy,-8.4,9,BFF54011EE044D789F4803F4FA0B16DEB0BD10553ACBA7C4D391AA0AF18DA66D
seed1,20260802,138,20260940,MK14_3KQ7_aligned,MK14_decoy_L025924,decoy,-9.4,9,07C397E58312F9F363F18389D1DD901178229DDA0B60C2BC7CEBF57476BB869F
seed1,20260802,139,20260941,MK14_3KQ7_aligned,MK14_decoy_L026116,decoy,-9.7,9,903BD47F3B5B8D4A15EB22C9BFB1C6808B9E44B03AD290A6DE68A7B248A4A174
seed1,20260802,140,20260942,MK14_3KQ7_aligned,MK14_decoy_L026413,decoy,-9.7,9,E782F04CCCC6D7D6D3DE855C95A70AF2DFFB1A6DF9022090BA4F78B73938FCB7
seed1,20260802,141,20260943,MK14_3KQ7_aligned,MK14_decoy_L026557,decoy,-8.9,9,6A8ADEE62D55FC793D681E5921DB82E4B926A3D193C23E914E8BCE81DBF1357C
seed1,20260802,142,20260944,MK14_3KQ7_aligned,MK14_decoy_L026804,decoy,-13.4,9,D8683DCCB0309E7552E24C578F0D93F079F1115298576979B7B82FF8C07C4E09
seed1,20260802,143,20260945,MK14_3KQ7_aligned,MK14_decoy_L027360,decoy,-10.3,9,DA37E9519ACD7365DC8E7AD0DB36E18BD51E8E465ED362875D609F3F85C1BBA7
seed1,20260802,144,20260946,MK14_3KQ7_aligned,MK14_decoy_L029583,decoy,-9.5,9,822E5EBC8412406D2745CA89A35E0E8CE4792057996376085366C95F04ECF9D2
seed1,20260802,145,20260947,MK14_3KQ7_aligned,MK14_decoy_L029808,decoy,-7.6,9,9C0B4F712C050E54CF0DC46EC8F7094D1F6EBC42E67406728CBC95EAEBC7D0AF
seed1,20260802,146,20260948,MK14_3KQ7_aligned,MK14_decoy_L031208,decoy,-9.3,9,93DB5BF471EEB1C3DD7C2C9DBDF6380E3B62D6158C0410350698C46CD5D1CF66
seed1,20260802,147,20260949,MK14_3KQ7_aligned,MK14_decoy_L031427,decoy,-8.4,9,0430BED268FBF835856D66712833654B6FCD6B3C3F80C2C817B1CD1076F85842
seed1,20260802,148,20260950,MK14_3KQ7_aligned,MK14_decoy_L031587,decoy,-10.1,9,593D440785C06AB44644B48BD529D84763C9A3F16F3DD0DA44C0C8DFF4452FB1
seed1,20260802,149,20260951,MK14_3KQ7_aligned,MK14_decoy_L032005,decoy,-8.1,9,83C58B9E31A80B1BB7A23F8628510496744E7AF798F76B3AFE52ACF67218EC61
seed1,20260802,150,20260952,MK14_3KQ7_aligned,MK14_decoy_L032058,decoy,-10.4,9,FD706F1C8AD27E17B642B869C929EE13D430A2D730F974D32093269DD3356F2D
seed1,20260802,151,20260953,MK14_3KQ7_aligned,MK14_decoy_L032372,decoy,-7.6,9,6E5B83F4295A999D7E7DC810EE51F73FD1E88D13EC611868F01482F9554639B1
seed1,20260802,152,20260954,MK14_3KQ7_aligned,MK14_decoy_L032504,decoy,-10.1,9,FE7017B26983D12EE534C23EBA39A4596B416ADB6CAC93419DC509A8EEC41AC7
seed1,20260802,153,20260955,MK14_3KQ7_aligned,MK14_decoy_L032866,decoy,-10.1,9,27FF78AD815D435DA10CE546996D5EFC3C1957154495D5F88AED00FB04A2D6DD
seed1,20260802,154,20260956,MK14_3KQ7_aligned,MK14_decoy_L033297,decoy,-9.2,9,DC3D2DD27E43D13AB406C91646D1921B6DF99B0000A1801BF3C5A662B1C5DB55
seed1,20260802,155,20260957,MK14_3KQ7_aligned,MK14_decoy_L033366,decoy,-9.9,9,EB7104F50BD56C07A322F1486092C3299DF8E2BED56A95308A1189BC041AA861
seed1,20260802,156,20260958,MK14_3KQ7_aligned,MK14_decoy_L033402,decoy,-10.0,9,2FB31F7A55495E9F577293E3EB798B906441E85EE50285CABAC902FD72EC45C7
seed1,20260802,157,20260959,MK14_3KQ7_aligned,MK14_decoy_L033872,decoy,-9.8,9,FC1277AF57B702B082DCFD3A2DBB791F2628213D11561FDBB1625916DA313B1C
seed1,20260802,158,20260960,MK14_3KQ7_aligned,MK14_decoy_L034191,decoy,-10.9,9,7DFB3F8DFED2B8C7D3D8B261576076C35FB402441E5CED1D7BEBD56300ADFCA5
seed1,20260802,159,20260961,MK14_3KQ7_aligned,MK14_decoy_L035138,decoy,-8.5,9,057E9BDA297E2F86AE97E263F712A0C2C555B4D0F1F3BD44B9795B7EA9C8EEC4
seed1,20260802,0,20260802,MK14_3MPT_aligned,MK14_active_L000005,active,-9.3,9,E37C28A7D3E5CB08CACAAE271DDF94CE97137ED057C8A87225134CC088CF7001
seed1,20260802,1,20260803,MK14_3MPT_aligned,MK14_active_L000008,active,-9.5,9,D9ED7D87FBE6D498F6DA858890A6ED8108DBA39CD007F33F216829C94F63CC83
seed1,20260802,2,20260804,MK14_3MPT_aligned,MK14_active_L000018,active,-11.4,9,CA57ED525059F6F5A4F38337CC9FE519924B77CE9F67F84366F54E50B52E01C3
seed1,20260802,3,20260805,MK14_3MPT_aligned,MK14_active_L000036,active,-10.8,9,B183EF9A54FEEC036EF6CB289588702B240B19B90AA10B71D55C44687E0DD717
seed1,20260802,4,20260806,MK14_3MPT_aligned,MK14_active_L000040,active,-8.7,9,3DA310F352DBF4A5342A7F27EBBCD30E4458B6EF3767D059D3D7970616AAB220
seed1,20260802,5,20260807,MK14_3MPT_aligned,MK14_active_L000043,active,-9.1,9,D8E33A0AB7AC8FF44C1BDDB5596989794CBDE93BC01A02B7D88E3C69AEC1AA0D
seed1,20260802,6,20260808,MK14_3MPT_aligned,MK14_active_L000046,active,-9.6,9,39E502D6D0212318CCF43763A8096BEB656BE32A380716D64DD575C7050D0B22
seed1,20260802,7,20260809,MK14_3MPT_aligned,MK14_active_L000051,active,-9.7,9,95007EC01ED62EF4845BDBCD3FE63DC230B1429FAC62E2538DD8737AC6A7487C
seed1,20260802,8,20260810,MK14_3MPT_aligned,MK14_active_L000056,active,-9.7,9,387F8A980B3F57F86A8C34CD64D57C97946AD81782BE4D2D44C2384BED7C7847
seed1,20260802,9,20260811,MK14_3MPT_aligned,MK14_active_L000078,active,-8.6,9,DAA7F2F5DCA926EFA72DB1477290E82B2E804D9378DB05B892DBABA9ABC7BDF4
seed1,20260802,10,20260812,MK14_3MPT_aligned,MK14_active_L000082,active,-10.1,9,7E7BBBC89750763EE46C08F3FD65011CE9CC166C3D84ACC4BC1471EF5967A69B
seed1,20260802,11,20260813,MK14_3MPT_aligned,MK14_active_L000084,active,-9.5,9,55262B19F1334F62BC4F9E5737CA0F61A2084972D9060AFAC67EBE9483A19DA1
seed1,20260802,12,20260814,MK14_3MPT_aligned,MK14_active_L000086,active,-9.6,9,07844C984C9A85964EF4EA1BB2445B6FB5E9F6F2B14EE076A840B15374946697
seed1,20260802,13,20260815,MK14_3MPT_aligned,MK14_active_L000090,active,-9.9,9,901CDD78F4D677376662515AE27435A97BED1D0FB8C83ED42CEBDB3FE2BFDF3B
seed1,20260802,14,20260816,MK14_3MPT_aligned,MK14_active_L000094,active,-9.6,9,339A79D709B50D683E74D8D03BA2735AD42668B1E55E3F000C922DA3350821DD
seed1,20260802,15,20260817,MK14_3MPT_aligned,MK14_active_L000098,active,-10.1,9,C363C21E3EC800AF56598B9B9156EE9E80A8D380BADACAC5D7CD3E6C392A9D3E
seed1,20260802,16,20260818,MK14_3MPT_aligned,MK14_active_L000114,active,-9.7,9,45DE9CCC90AB5E0EB961FF622DC155D2CBCDD3DC1B269623D95006E2A1EBD90B
seed1,20260802,17,20260819,MK14_3MPT_aligned,MK14_active_L000123,active,-9.1,9,145F6B6838EB628F988CE6F4F4FE3C7449FF7F8D89242B60DD00AB51F59DCD97
seed1,20260802,18,20260820,MK14_3MPT_aligned,MK14_active_L000126,active,-8.3,9,4C44838CBE96D0AA74CDF842A204DEAD6C59BD7598F48F9B0FC34D2601B9E096
seed1,20260802,19,20260821,MK14_3MPT_aligned,MK14_active_L000127,active,-8.2,9,73ECA0D1C8CA7E478CBD5C5A810A64D4A5C6D27D56F3F39A43CB2D0B6CD2A011
seed1,20260802,20,20260822,MK14_3MPT_aligned,MK14_active_L000131,active,-9.2,9,49746D64E210244FD996F791FBF12AD544B2E42BAC127AF670A6BEA54615039F
seed1,20260802,21,20260823,MK14_3MPT_aligned,MK14_active_L000134,active,-8.5,9,2BA578A06EFA0C6F513EBEAE1529230A1C08FFACCCC07B20D001A040BDC86F20
seed1,20260802,22,20260824,MK14_3MPT_aligned,MK14_active_L000160,active,-9.2,9,1FDA770CAF082FF03C67F83EDA277707CBC7D28AEE74D36B4D49A33BC1C7FE35
seed1,20260802,23,20260825,MK14_3MPT_aligned,MK14_active_L000163,active,-10.7,9,2803A0DC86882A47DBE51F1AF2A59C5E19FDEF8F754DEB42A73FE72654E52C10
seed1,20260802,24,20260826,MK14_3MPT_aligned,MK14_active_L000164,active,-8.5,9,C9B08FA816655507B6C6EAEB8C54D443888B5E1B987DC53BA0C223593F54269F
seed1,20260802,25,20260827,MK14_3MPT_aligned,MK14_active_L000169,active,-9.2,9,B603248FFE9DD53884EA4F66F8AC4B246128F95FE85320ABA78EC120545FC8A7
seed1,20260802,26,20260828,MK14_3MPT_aligned,MK14_active_L000179,active,-9.1,9,EEE43E24734BB5C4F043798EC7B763F026E29A51AAA93A5E0F36337BBF5EDE3E
seed1,20260802,27,20260829,MK14_3MPT_aligned,MK14_active_L000212,active,-8.8,9,DE41C84B06B40C1E8809FF8A4C0CAAC38D8E3342602E25BA0B9B6D3F70460B64
seed1,20260802,28,20260830,MK14_3MPT_aligned,MK14_active_L000216,active,-9.0,9,2801A0B8A0FE36F8F3476F69B0C9EE929823380A0746D1D46F23462C6D554311
seed1,20260802,29,20260831,MK14_3MPT_aligned,MK14_active_L000224,active,-10.4,9,63F066049B0F5340ECD5212AA7EDD13E654EB01A422DD1212C874CFC1544FF4D
seed1,20260802,30,20260832,MK14_3MPT_aligned,MK14_active_L000227,active,-9.0,9,3AA559F1EF679A5837BDB4116D36BE70E8F45E22CE89351CE466DF35A698B3B2
seed1,20260802,31,20260833,MK14_3MPT_aligned,MK14_active_L000256,active,-8.5,9,4E0A9320CFFDB1299874D5F0BC7B0DD8B0676D13308CD66444A0E31CF537ECBB
seed1,20260802,32,20260834,MK14_3MPT_aligned,MK14_active_L000259,active,-8.2,9,9F672DE7A5233CFE6EC6DDED364B8EDE05EE792B94DAA3C801F6CAC6F26258DD
seed1,20260802,33,20260835,MK14_3MPT_aligned,MK14_active_L000263,active,-8.8,9,983E7B8FB5AE182D75DEA0135B89AFF5C149CA88332223F0E82034C6BEF1CFD3
seed1,20260802,34,20260836,MK14_3MPT_aligned,MK14_active_L000283,active,-8.5,9,A5D2D34634EA31CAD61BBBDF143C096BCF93E90C87785176B5CC5958DF3B08CB
seed1,20260802,35,20260837,MK14_3MPT_aligned,MK14_active_L000288,active,-8.6,9,F67ED3EE2EE77731D56CA1BA7DD5221AFD96BC1EC6FA83103A34A91DD51EA076
seed1,20260802,36,20260838,MK14_3MPT_aligned,MK14_active_L000294,active,-9.2,9,FAE47914B4ADD79AF93BAE75197E4803F0E53F8C9FCE8A6E4B14AE4A7F9ECFBE
seed1,20260802,37,20260839,MK14_3MPT_aligned,MK14_active_L000295,active,-9.3,9,84E211EB455802DDAC7F91EF34145E6CDEEA4216FB0DD65E2581A0BCA3E90C99
seed1,20260802,38,20260840,MK14_3MPT_aligned,MK14_active_L000296,active,-10.4,9,72C617E2AFB6821B73B12A02BE8A904BDA849E979DD27FC59F0BD1B32BD355CE
seed1,20260802,39,20260841,MK14_3MPT_aligned,MK14_active_L000297,active,-10.3,9,5D90151E9E713D5046B6EB841884BE5F9DCF3510A0874DED9DAB8FF56801CEA1
seed1,20260802,40,20260842,MK14_3MPT_aligned,MK14_active_L000302,active,-8.5,9,1D2D753B45600A29F579E21ECA091BA273146EEFC96E52A25971B8A223BF5E23
seed1,20260802,41,20260843,MK14_3MPT_aligned,MK14_active_L000304,active,-8.8,9,FBA2D052E279785DAC1CE22B11B4DB4750AF48E5531382A2406ED707CBB0A19A
seed1,20260802,42,20260844,MK14_3MPT_aligned,MK14_active_L000308,active,-10.6,9,CCED1656391BA4F77D6C00D3012E01C254484E3626A0A9C39F1C3DCB3851518A
seed1,20260802,43,20260845,MK14_3MPT_aligned,MK14_active_L000314,active,-9.7,9,3D6A92063161080C7AF8F657C31217F9CD6338BCB06DECD490AC38F7A87610DC
seed1,20260802,44,20260846,MK14_3MPT_aligned,MK14_active_L000316,active,-8.3,9,94E58380A701ACB645D4FC2C6083FCF9141ACB44291F00C462D08B70DC4CBBA5
seed1,20260802,45,20260847,MK14_3MPT_aligned,MK14_active_L000328,active,-8.5,9,AE7466D149B885238C748620DA851A03D51730F55E79322B6F809EA87CF20002
seed1,20260802,46,20260848,MK14_3MPT_aligned,MK14_active_L000335,active,-9.5,9,F9AC754BACDAA92D05A626B9490CDC76B24564A9D0AFB1B6FF5412D99717D325
seed1,20260802,47,20260849,MK14_3MPT_aligned,MK14_active_L000338,active,-8.7,9,0ECF44E9A7F6CD25A616247523E041F7D85576B2628EEBBCBF9C0742D812F55A
seed1,20260802,48,20260850,MK14_3MPT_aligned,MK14_active_L000340,active,-8.8,9,FE385B37B4E674D63291B8486DD232A032143391F627C959551818409BF3A600
seed1,20260802,49,20260851,MK14_3MPT_aligned,MK14_active_L000341,active,-10.3,9,C31F460863EA58BD8EEC3256A203F4F96CAF43D297D6AA3460E0FB208FAAB32D
seed1,20260802,50,20260852,MK14_3MPT_aligned,MK14_active_L000343,active,-9.1,9,6F09024DE08F17CC0EFF4199ADFD832C1927B16349DD0ACBCE7D0A1105AD080F
seed1,20260802,51,20260853,MK14_3MPT_aligned,MK14_active_L000345,active,-7.8,9,42A2983A093117FB728DD67731C6FC75F47FE1628A6A7E7118442D60C2AEAF3F
seed1,20260802,52,20260854,MK14_3MPT_aligned,MK14_active_L000348,active,-10.0,9,857370B74B35F9A1F7476D596510A4AA5A42F6F1FF85BA94B8E3FC1C928D0ED2
seed1,20260802,53,20260855,MK14_3MPT_aligned,MK14_active_L000364,active,-8.7,9,286312C18E6C15C5D6CF63912FFB518EAFA216610D5837872B4D0892ADB8F415
seed1,20260802,54,20260856,MK14_3MPT_aligned,MK14_active_L000365,active,-9.1,9,EC19A2369D35878422444E35E59F2898B0DAC2455A575DDFD29BAE01D14F5720
seed1,20260802,55,20260857,MK14_3MPT_aligned,MK14_active_L000370,active,-8.2,9,EFC08D983C2A1FC1FAB59145A73E7B6C6E73330E7BB6342EA16DDC2BD90A39C7
seed1,20260802,56,20260858,MK14_3MPT_aligned,MK14_active_L000375,active,-9.2,9,17767DB77BA8CE35E6C4FE3BF93C2ECDB3C1F6CC29446A392EE1E867001B5BB9
seed1,20260802,57,20260859,MK14_3MPT_aligned,MK14_active_L000395,active,-8.3,9,EE6B8DAB1800BE42E1A60444EE8B1A607C48F1A19A320BFB3446865B9A0EAB76
seed1,20260802,58,20260860,MK14_3MPT_aligned,MK14_active_L000411,active,-8.2,9,129A82B700A8B6C7BDC231A640B3FB84CDA7917379DC29047C1E7E98150E5D08
seed1,20260802,59,20260861,MK14_3MPT_aligned,MK14_active_L000419,active,-8.7,9,C4420E4FE41E7E1822E5E34B64119E4A80AEC8A22707B4E93CDD9AD626FE2212
seed1,20260802,60,20260862,MK14_3MPT_aligned,MK14_active_L000449,active,-9.3,9,54799A31321054A4F343B80D62C9FC5D196B3832E24DDD56117BFE72C87C6776
seed1,20260802,61,20260863,MK14_3MPT_aligned,MK14_active_L000453,active,-7.4,9,87A2AC3196EF00BEAAE1AEE661D069BABA96C6597A95DB3F3B5D4212C7CEF01F
seed1,20260802,62,20260864,MK14_3MPT_aligned,MK14_active_L000455,active,-9.2,9,551D8053FB557B20473023551C642785AD919973594C570F051EDA203C1369B7
seed1,20260802,63,20260865,MK14_3MPT_aligned,MK14_active_L000457,active,-9.8,9,64278D1CFED0A9324CE229DF3A62E1224A15DA9B34B07A757856DD04EF163334
seed1,20260802,64,20260866,MK14_3MPT_aligned,MK14_active_L000463,active,-9.1,9,B42934EC6FCDE2A03A277DA70ADE6424DCCE1D46EA429A5CE843C807159D93B9
seed1,20260802,65,20260867,MK14_3MPT_aligned,MK14_active_L000481,active,-7.6,9,80822FCD81CE0BE1C23EBF8AEF6F9D9B650F322A8EF2271D215421662981E353
seed1,20260802,66,20260868,MK14_3MPT_aligned,MK14_active_L000485,active,-9.6,9,626EF6777865376A6D6923C80F2CF68535EAD1ECEEA0A3FC3EA57258B798AE99
seed1,20260802,67,20260869,MK14_3MPT_aligned,MK14_active_L000491,active,-8.9,9,D303C5B2AA9C9C9A536730C3E7C8346E60FE2B6B664F99124C4D7927EDB8D5CE
seed1,20260802,68,20260870,MK14_3MPT_aligned,MK14_active_L000492,active,-8.2,9,2132DF24318A27FDD39D5E66F652858951016EC1B245385252E568C63B7EDEBD
seed1,20260802,69,20260871,MK14_3MPT_aligned,MK14_active_L000494,active,-8.2,9,9C57E28AB151092BCB2F804AF24D31ADE1D4D09811088FFB6FC396E97C518495
seed1,20260802,70,20260872,MK14_3MPT_aligned,MK14_active_L000504,active,-9.0,9,2AA0075D2CE2E0B05A197CE1F9E268A64AB0109588972B2A0242F10144208998
seed1,20260802,71,20260873,MK14_3MPT_aligned,MK14_active_L000507,active,-9.2,9,FCA94F47C45752E3B5969E85D0F98BF0DE6313DBAD2DE0A985C042EB9E189FB6
seed1,20260802,72,20260874,MK14_3MPT_aligned,MK14_active_L000509,active,-8.0,9,3F91D3D6BC98268DEEE4191CC76294C1CFEC6EE14C02F4F24B52E50464CF53D4
seed1,20260802,73,20260875,MK14_3MPT_aligned,MK14_active_L000519,active,-9.2,9,11B390409E8718889D6A98FA06A912D54ED91EED1DD40D7D54B1E0A283F130FC
seed1,20260802,74,20260876,MK14_3MPT_aligned,MK14_active_L000532,active,-8.1,9,00E5FCD59D0EF2A57A30CEA8384B0FCFDFF3DF87D27F8A77E0ABF9B1CCBA45A8
seed1,20260802,75,20260877,MK14_3MPT_aligned,MK14_active_L000553,active,-9.2,9,CD287D1281A56F7D73403E8A2F39A7650ECE50CD1ECE417AB5C1327A1D74C83F
seed1,20260802,76,20260878,MK14_3MPT_aligned,MK14_active_L000568,active,-8.6,9,1210BCEA49A475597F9EC2836125632691EEFCA534D011721A325C6D35678D18
seed1,20260802,77,20260879,MK14_3MPT_aligned,MK14_active_L000570,active,-8.9,9,A4DE9D80C89A98740A56AF3F093D6F1C30B24CF59D231C06856C6CBCF3AC4FEE
seed1,20260802,78,20260880,MK14_3MPT_aligned,MK14_active_L000571,active,-8.2,9,AD44DBD8E827E16063F341B87628B351B671F615570A8A7726E72D06513A1242
seed1,20260802,79,20260881,MK14_3MPT_aligned,MK14_active_L000578,active,-9.6,9,5EECCA7C130FE505C97280781D7FA645742452F2FA0DA1EC1651F96BED329620
