target_id,ligand_id,label,selection_role,receptor_id,seed_count,seed0_representative_score,seed1_representative_score,seed2_representative_score,median_representative_score,minimum_representative_score,maximum_representative_score,seed_score_range,primary_ranking_score,sensitivity_ranking_score,representative_method,status
MK14,MK14_active_L000341,active,development_train,MK14_3KQ7_aligned,3,-9.656,-9.673,-9.692,-9.673,-9.692,-9.656,0.03599999999999959,9.673,9.692,pose_rank_1,ok
MK14,MK14_active_L000343,active,development_train,MK14_1A9U_aligned,3,-9.714,-9.637,-9.685,-9.685,-9.714,-9.637,0.07699999999999996,9.685,9.714,pose_rank_1,ok
MK14,MK14_active_L000343,active,development_train,MK14_2QD9_reference,3,-9.609,-9.582,-9.652,-9.609,-9.652,-9.582,0.06999999999999851,9.609,9.652,pose_rank_1,ok
MK14,MK14_active_L000343,active,development_train,MK14_3K3J_aligned,3,-12.24,-12.27,-12.23,-12.24,-12.27,-12.23,0.03999999999999915,12.24,12.27,pose_rank_1,ok
MK14,MK14_active_L000343,active,development_train,MK14_3KQ7_aligned,3,-13.03,-13.04,-13.03,-13.03,-13.04,-13.03,0.009999999999999787,13.03,13.04,pose_rank_1,ok
MK14,MK14_active_L000345,active,development_train,MK14_1A9U_aligned,3,-7.701,-6.939,-7.121,-7.121,-7.701,-6.939,0.7619999999999996,7.121,7.701,pose_rank_1,ok
MK14,MK14_active_L000345,active,development_train,MK14_2QD9_reference,3,-7.722,-7.99,-7.74,-7.74,-7.99,-7.722,0.2679999999999998,7.74,7.99,pose_rank_1,ok
MK14,MK14_active_L000345,active,development_train,MK14_3K3J_aligned,3,-8.44,-7.685,-7.472,-7.685,-8.44,-7.472,0.9679999999999991,7.685,8.44,pose_rank_1,ok
MK14,MK14_active_L000345,active,development_train,MK14_3KQ7_aligned,3,-8.19,-7.752,-7.852,-7.852,-8.19,-7.752,0.4379999999999997,7.852,8.19,pose_rank_1,ok
MK14,MK14_active_L000346,active,development_validation,MK14_1A9U_aligned,3,-7.781,-7.773,-7.77,-7.773,-7.781,-7.77,0.01100000000000012,7.773,7.781,pose_rank_1,ok
MK14,MK14_active_L000346,active,development_validation,MK14_2QD9_reference,3,-7.255,-7.243,-7.25,-7.25,-7.255,-7.243,0.011999999999999567,7.25,7.255,pose_rank_1,ok
MK14,MK14_active_L000346,active,development_validation,MK14_3K3J_aligned,3,-7.801,-7.8,-7.819,-7.801,-7.819,-7.8,0.019000000000000128,7.801,7.819,pose_rank_1,ok
MK14,MK14_active_L000346,active,development_validation,MK14_3KQ7_aligned,3,-8.614,-8.598,-8.605,-8.605,-8.614,-8.598,0.016000000000000014,8.605,8.614,pose_rank_1,ok
MK14,MK14_active_L000348,active,development_train,MK14_1A9U_aligned,3,-9.845,-10.56,-10.33,-10.33,-10.56,-9.845,0.7149999999999999,10.33,10.56,pose_rank_1,ok
MK14,MK14_active_L000348,active,development_train,MK14_2QD9_reference,3,-9.596,-9.545,-9.63,-9.596,-9.63,-9.545,0.08500000000000085,9.596,9.63,pose_rank_1,ok
MK14,MK14_active_L000348,active,development_train,MK14_3K3J_aligned,3,-12.29,-12.3,-12.29,-12.29,-12.3,-12.29,0.010000000000001563,12.29,12.3,pose_rank_1,ok
MK14,MK14_active_L000348,active,development_train,MK14_3KQ7_aligned,3,-13.18,-11.83,-13.19,-13.18,-13.19,-11.83,1.3599999999999994,13.18,13.19,pose_rank_1,ok
MK14,MK14_active_L000354,active,development_validation,MK14_1A9U_aligned,3,-9.365,-9.373,-9.33,-9.365,-9.373,-9.33,0.04299999999999926,9.365,9.373,pose_rank_1,ok
MK14,MK14_active_L000354,active,development_validation,MK14_2QD9_reference,3,-8.848,-8.852,-8.83,-8.848,-8.852,-8.83,0.02200000000000024,8.848,8.852,pose_rank_1,ok
MK14,MK14_active_L000354,active,development_validation,MK14_3K3J_aligned,3,-12.17,-12.14,-12.18,-12.17,-12.18,-12.14,0.03999999999999915,12.17,12.18,pose_rank_1,ok
MK14,MK14_active_L000354,active,development_validation,MK14_3KQ7_aligned,3,-13.08,-13.07,-13.07,-13.07,-13.08,-13.07,0.009999999999999787,13.07,13.08,pose_rank_1,ok
MK14,MK14_active_L000364,active,development_train,MK14_1A9U_aligned,3,-9.633,-9.518,-9.67,-9.633,-9.67,-9.518,0.15199999999999925,9.633,9.67,pose_rank_1,ok
MK14,MK14_active_L000364,active,development_train,MK14_2QD9_reference,3,-8.458,-8.472,-8.5,-8.472,-8.5,-8.458,0.041999999999999815,8.472,8.5,pose_rank_1,ok
MK14,MK14_active_L000364,active,development_train,MK14_3K3J_aligned,3,-11.27,-11.24,-11.3,-11.27,-11.3,-11.24,0.0600000000000005,11.27,11.3,pose_rank_1,ok
MK14,MK14_active_L000364,active,development_train,MK14_3KQ7_aligned,3,-11.71,-11.66,-11.87,-11.71,-11.87,-11.66,0.20999999999999908,11.71,11.87,pose_rank_1,ok
MK14,MK14_active_L000365,active,development_train,MK14_1A9U_aligned,3,-9.431,-9.422,-9.436,-9.431,-9.436,-9.422,0.013999999999999346,9.431,9.436,pose_rank_1,ok
MK14,MK14_active_L000365,active,development_train,MK14_2QD9_reference,3,-9.505,-9.492,-9.488,-9.492,-9.505,-9.488,0.017000000000001236,9.492,9.505,pose_rank_1,ok
MK14,MK14_active_L000365,active,development_train,MK14_3K3J_aligned,3,-11.83,-11.82,-11.85,-11.83,-11.85,-11.82,0.02999999999999936,11.83,11.85,pose_rank_1,ok
MK14,MK14_active_L000365,active,development_train,MK14_3KQ7_aligned,3,-13.61,-13.66,-13.65,-13.65,-13.66,-13.61,0.05000000000000071,13.65,13.66,pose_rank_1,ok
MK14,MK14_active_L000370,active,development_train,MK14_1A9U_aligned,3,-8.673,-8.63,-8.549,-8.63,-8.673,-8.549,0.12400000000000055,8.63,8.673,pose_rank_1,ok
MK14,MK14_active_L000370,active,development_train,MK14_2QD9_reference,3,-8.261,-8.249,-8.265,-8.261,-8.265,-8.249,0.016000000000000014,8.261,8.265,pose_rank_1,ok
MK14,MK14_active_L000370,active,development_train,MK14_3K3J_aligned,3,-9.615,-10.19,-9.633,-9.633,-10.19,-9.615,0.5749999999999993,9.633,10.19,pose_rank_1,ok
MK14,MK14_active_L000370,active,development_train,MK14_3KQ7_aligned,3,-10.74,-10.73,-10.73,-10.73,-10.74,-10.73,0.009999999999999787,10.73,10.74,pose_rank_1,ok
MK14,MK14_active_L000375,active,development_train,MK14_1A9U_aligned,3,-8.759,-8.731,-8.773,-8.759,-8.773,-8.731,0.041999999999999815,8.759,8.773,pose_rank_1,ok
MK14,MK14_active_L000375,active,development_train,MK14_2QD9_reference,3,-8.812,-8.976,-8.813,-8.813,-8.976,-8.812,0.16400000000000148,8.813,8.976,pose_rank_1,ok
MK14,MK14_active_L000375,active,development_train,MK14_3K3J_aligned,3,-9.144,-9.212,-8.806,-9.144,-9.212,-8.806,0.4060000000000006,9.144,9.212,pose_rank_1,ok
MK14,MK14_active_L000375,active,development_train,MK14_3KQ7_aligned,3,-9.629,-9.664,-9.701,-9.664,-9.701,-9.629,0.07200000000000095,9.664,9.701,pose_rank_1,ok
MK14,MK14_active_L000377,active,development_validation,MK14_1A9U_aligned,3,-8.558,-8.495,-8.565,-8.558,-8.565,-8.495,0.07000000000000028,8.558,8.565,pose_rank_1,ok
MK14,MK14_active_L000377,active,development_validation,MK14_2QD9_reference,3,-8.237,-8.251,-8.248,-8.248,-8.251,-8.237,0.013999999999999346,8.248,8.251,pose_rank_1,ok
MK14,MK14_active_L000377,active,development_validation,MK14_3K3J_aligned,3,-9.536,-9.467,-9.52,-9.52,-9.536,-9.467,0.06899999999999906,9.52,9.536,pose_rank_1,ok
MK14,MK14_active_L000377,active,development_validation,MK14_3KQ7_aligned,3,-9.833,-9.497,-9.831,-9.831,-9.833,-9.497,0.3360000000000003,9.831,9.833,pose_rank_1,ok
MK14,MK14_active_L000381,active,development_validation,MK14_1A9U_aligned,3,-8.311,-8.286,-8.304,-8.304,-8.311,-8.286,0.025000000000000355,8.304,8.311,pose_rank_1,ok
MK14,MK14_active_L000381,active,development_validation,MK14_2QD9_reference,3,-8.018,-8.067,-8.08,-8.067,-8.08,-8.018,0.06199999999999939,8.067,8.08,pose_rank_1,ok
MK14,MK14_active_L000381,active,development_validation,MK14_3K3J_aligned,3,-9.12,-9.107,-9.085,-9.107,-9.12,-9.085,0.034999999999998366,9.107,9.12,pose_rank_1,ok
MK14,MK14_active_L000381,active,development_validation,MK14_3KQ7_aligned,3,-10.19,-10.2,-10.21,-10.2,-10.21,-10.19,0.02000000000000135,10.2,10.21,pose_rank_1,ok
MK14,MK14_active_L000382,active,development_validation,MK14_1A9U_aligned,3,-7.59,-7.551,-7.56,-7.56,-7.59,-7.551,0.0389999999999997,7.56,7.59,pose_rank_1,ok
MK14,MK14_active_L000382,active,development_validation,MK14_2QD9_reference,3,-8.014,-8.01,-8.048,-8.014,-8.048,-8.01,0.038000000000000256,8.014,8.048,pose_rank_1,ok
MK14,MK14_active_L000382,active,development_validation,MK14_3K3J_aligned,3,-9.43,-9.399,-10.33,-9.43,-10.33,-9.399,0.9310000000000009,9.43,10.33,pose_rank_1,ok
MK14,MK14_active_L000382,active,development_validation,MK14_3KQ7_aligned,3,-8.111,-9.096,-9.981,-9.096,-9.981,-8.111,1.8699999999999992,9.096,9.981,pose_rank_1,ok
MK14,MK14_active_L000393,active,development_validation,MK14_1A9U_aligned,3,-8.327,-8.306,-8.317,-8.317,-8.327,-8.306,0.021000000000000796,8.317,8.327,pose_rank_1,ok
MK14,MK14_active_L000393,active,development_validation,MK14_2QD9_reference,3,-10.77,-10.7,-10.77,-10.77,-10.77,-10.7,0.07000000000000028,10.77,10.77,pose_rank_1,ok
MK14,MK14_active_L000393,active,development_validation,MK14_3K3J_aligned,3,-9.08,-9.098,-9.096,-9.096,-9.098,-9.08,0.018000000000000682,9.096,9.098,pose_rank_1,ok
MK14,MK14_active_L000393,active,development_validation,MK14_3KQ7_aligned,3,-10.18,-10.15,-10.17,-10.17,-10.18,-10.15,0.02999999999999936,10.17,10.18,pose_rank_1,ok
MK14,MK14_active_L000394,active,development_validation,MK14_1A9U_aligned,3,-8.298,-8.195,-8.065,-8.195,-8.298,-8.065,0.23300000000000054,8.195,8.298,pose_rank_1,ok
MK14,MK14_active_L000394,active,development_validation,MK14_2QD9_reference,3,-9.208,-9.195,-9.238,-9.208,-9.238,-9.195,0.04299999999999926,9.208,9.238,pose_rank_1,ok
MK14,MK14_active_L000394,active,development_validation,MK14_3K3J_aligned,3,-8.581,-8.596,-8.564,-8.581,-8.596,-8.564,0.03200000000000003,8.581,8.596,pose_rank_1,ok
MK14,MK14_active_L000394,active,development_validation,MK14_3KQ7_aligned,3,-8.747,-8.64,-8.693,-8.693,-8.747,-8.64,0.10699999999999932,8.693,8.747,pose_rank_1,ok
MK14,MK14_active_L000395,active,development_train,MK14_1A9U_aligned,3,-8.405,-8.368,-8.484,-8.405,-8.484,-8.368,0.11599999999999966,8.405,8.484,pose_rank_1,ok
MK14,MK14_active_L000395,active,development_train,MK14_2QD9_reference,3,-8.215,-8.213,-8.122,-8.213,-8.215,-8.122,0.09299999999999997,8.213,8.215,pose_rank_1,ok
MK14,MK14_active_L000395,active,development_train,MK14_3K3J_aligned,3,-8.988,-9.196,-8.38,-8.988,-9.196,-8.38,0.815999999999999,8.988,9.196,pose_rank_1,ok
MK14,MK14_active_L000395,active,development_train,MK14_3KQ7_aligned,3,-9.994,-8.977,-9.986,-9.986,-9.994,-8.977,1.0169999999999995,9.986,9.994,pose_rank_1,ok
MK14,MK14_active_L000411,active,development_train,MK14_1A9U_aligned,3,-9.147,-9.112,-9.093,-9.112,-9.147,-9.093,0.05400000000000027,9.112,9.147,pose_rank_1,ok
MK14,MK14_active_L000411,active,development_train,MK14_2QD9_reference,3,-8.229,-8.22,-8.202,-8.22,-8.229,-8.202,0.026999999999999247,8.22,8.229,pose_rank_1,ok
MK14,MK14_active_L000411,active,development_train,MK14_3K3J_aligned,3,-9.317,-9.299,-9.312,-9.312,-9.317,-9.299,0.018000000000000682,9.312,9.317,pose_rank_1,ok
MK14,MK14_active_L000411,active,development_train,MK14_3KQ7_aligned,3,-9.403,-9.41,-9.403,-9.403,-9.41,-9.403,0.006999999999999673,9.403,9.41,pose_rank_1,ok
MK14,MK14_active_L000413,active,development_validation,MK14_1A9U_aligned,3,-9.061,-9.086,-9.076,-9.076,-9.086,-9.061,0.025000000000000355,9.076,9.086,pose_rank_1,ok
MK14,MK14_active_L000413,active,development_validation,MK14_2QD9_reference,3,-10.7,-10.75,-10.77,-10.75,-10.77,-10.7,0.07000000000000028,10.75,10.77,pose_rank_1,ok
MK14,MK14_active_L000413,active,development_validation,MK14_3K3J_aligned,3,-9.493,-9.461,-9.523,-9.493,-9.523,-9.461,0.06199999999999939,9.493,9.523,pose_rank_1,ok
MK14,MK14_active_L000413,active,development_validation,MK14_3KQ7_aligned,3,-10.57,-10.58,-10.52,-10.57,-10.58,-10.52,0.0600000000000005,10.57,10.58,pose_rank_1,ok
MK14,MK14_active_L000417,active,development_validation,MK14_1A9U_aligned,3,-9.55,-9.584,-9.635,-9.584,-9.635,-9.55,0.08499999999999908,9.584,9.635,pose_rank_1,ok
MK14,MK14_active_L000417,active,development_validation,MK14_2QD9_reference,3,-9.041,-8.968,-8.993,-8.993,-9.041,-8.968,0.0730000000000004,8.993,9.041,pose_rank_1,ok
MK14,MK14_active_L000417,active,development_validation,MK14_3K3J_aligned,3,-11.17,-11.21,-11.37,-11.21,-11.37,-11.17,0.1999999999999993,11.21,11.37,pose_rank_1,ok
MK14,MK14_active_L000417,active,development_validation,MK14_3KQ7_aligned,3,-12.2,-11.94,-11.93,-11.94,-12.2,-11.93,0.2699999999999996,11.94,12.2,pose_rank_1,ok
MK14,MK14_active_L000419,active,development_train,MK14_1A9U_aligned,3,-9.63,-9.628,-9.797,-9.63,-9.797,-9.628,0.16900000000000048,9.63,9.797,pose_rank_1,ok
MK14,MK14_active_L000419,active,development_train,MK14_2QD9_reference,3,-8.975,-8.626,-8.734,-8.734,-8.975,-8.626,0.3490000000000002,8.734,8.975,pose_rank_1,ok
MK14,MK14_active_L000419,active,development_train,MK14_3K3J_aligned,3,-10.89,-11.01,-10.99,-10.99,-11.01,-10.89,0.11999999999999922,10.99,11.01,pose_rank_1,ok
MK14,MK14_active_L000419,active,development_train,MK14_3KQ7_aligned,3,-12.07,-12.07,-12.0,-12.07,-12.07,-12.0,0.07000000000000028,12.07,12.07,pose_rank_1,ok
MK14,MK14_active_L000446,active,development_validation,MK14_1A9U_aligned,3,-8.406,-8.394,-8.699,-8.406,-8.699,-8.394,0.3049999999999997,8.406,8.699,pose_rank_1,ok
MK14,MK14_active_L000446,active,development_validation,MK14_2QD9_reference,3,-10.37,-10.3,-10.35,-10.35,-10.37,-10.3,0.06999999999999851,10.35,10.37,pose_rank_1,ok
MK14,MK14_active_L000446,active,development_validation,MK14_3K3J_aligned,3,-9.886,-9.884,-9.872,-9.884,-9.886,-9.872,0.013999999999999346,9.884,9.886,pose_rank_1,ok
MK14,MK14_active_L000446,active,development_validation,MK14_3KQ7_aligned,3,-9.472,-9.486,-9.467,-9.472,-9.486,-9.467,0.019000000000000128,9.472,9.486,pose_rank_1,ok
MK14,MK14_active_L000449,active,development_train,MK14_1A9U_aligned,3,-9.878,-10.03,-9.951,-9.951,-10.03,-9.878,0.15199999999999925,9.951,10.03,pose_rank_1,ok
MK14,MK14_active_L000449,active,development_train,MK14_2QD9_reference,3,-9.131,-9.172,-9.142,-9.142,-9.172,-9.131,0.04100000000000037,9.142,9.172,pose_rank_1,ok
MK14,MK14_active_L000449,active,development_train,MK14_3K3J_aligned,3,-8.864,-8.89,-8.853,-8.864,-8.89,-8.853,0.03700000000000081,8.864,8.89,pose_rank_1,ok
MK14,MK14_active_L000449,active,development_train,MK14_3KQ7_aligned,3,-8.844,-8.836,-8.503,-8.836,-8.844,-8.503,0.3409999999999993,8.836,8.844,pose_rank_1,ok
MK14,MK14_active_L000453,active,development_train,MK14_1A9U_aligned,3,-6.827,-6.846,-6.824,-6.827,-6.846,-6.824,0.02200000000000024,6.827,6.846,pose_rank_1,ok
MK14,MK14_active_L000453,active,development_train,MK14_2QD9_reference,3,-6.8,-6.797,-6.798,-6.798,-6.8,-6.797,0.0030000000000001137,6.798,6.8,pose_rank_1,ok
MK14,MK14_active_L000453,active,development_train,MK14_3K3J_aligned,3,-7.315,-7.31,-7.321,-7.315,-7.321,-7.31,0.01100000000000012,7.315,7.321,pose_rank_1,ok
MK14,MK14_active_L000453,active,development_train,MK14_3KQ7_aligned,3,-7.877,-7.892,-7.985,-7.892,-7.985,-7.877,0.10800000000000054,7.892,7.985,pose_rank_1,ok
MK14,MK14_active_L000455,active,development_train,MK14_1A9U_aligned,3,-9.052,-9.002,-9.057,-9.052,-9.057,-9.002,0.054999999999999716,9.052,9.057,pose_rank_1,ok
MK14,MK14_active_L000455,active,development_train,MK14_2QD9_reference,3,-9.198,-9.198,-9.189,-9.198,-9.198,-9.189,0.009000000000000341,9.198,9.198,pose_rank_1,ok
MK14,MK14_active_L000455,active,development_train,MK14_3K3J_aligned,3,-10.02,-10.07,-10.04,-10.04,-10.07,-10.02,0.05000000000000071,10.04,10.07,pose_rank_1,ok
MK14,MK14_active_L000455,active,development_train,MK14_3KQ7_aligned,3,-9.726,-9.717,-9.706,-9.717,-9.726,-9.706,0.02000000000000135,9.717,9.726,pose_rank_1,ok
MK14,MK14_active_L000457,active,development_train,MK14_1A9U_aligned,3,-8.63,-8.837,-8.621,-8.63,-8.837,-8.621,0.2159999999999993,8.63,8.837,pose_rank_1,ok
MK14,MK14_active_L000457,active,development_train,MK14_2QD9_reference,3,-10.26,-10.3,-10.03,-10.26,-10.3,-10.03,0.27000000000000135,10.26,10.3,pose_rank_1,ok
MK14,MK14_active_L000457,active,development_train,MK14_3K3J_aligned,3,-10.73,-10.71,-10.65,-10.71,-10.73,-10.65,0.08000000000000007,10.71,10.73,pose_rank_1,ok
MK14,MK14_active_L000457,active,development_train,MK14_3KQ7_aligned,3,-11.07,-11.02,-11.09,-11.07,-11.09,-11.02,0.07000000000000028,11.07,11.09,pose_rank_1,ok
MK14,MK14_active_L000463,active,development_train,MK14_1A9U_aligned,3,-8.355,-8.377,-8.376,-8.376,-8.377,-8.355,0.02200000000000024,8.376,8.377,pose_rank_1,ok
MK14,MK14_active_L000463,active,development_train,MK14_2QD9_reference,3,-9.372,-9.326,-9.325,-9.326,-9.372,-9.325,0.0470000000000006,9.326,9.372,pose_rank_1,ok
MK14,MK14_active_L000463,active,development_train,MK14_3K3J_aligned,3,-9.557,-9.582,-9.579,-9.579,-9.582,-9.557,0.025000000000000355,9.579,9.582,pose_rank_1,ok
MK14,MK14_active_L000463,active,development_train,MK14_3KQ7_aligned,3,-9.283,-9.289,-8.918,-9.283,-9.289,-8.918,0.37100000000000044,9.283,9.289,pose_rank_1,ok
MK14,MK14_active_L000471,active,development_validation,MK14_1A9U_aligned,3,-6.897,-6.62,-6.916,-6.897,-6.916,-6.62,0.29600000000000026,6.897,6.916,pose_rank_1,ok
MK14,MK14_active_L000471,active,development_validation,MK14_2QD9_reference,3,-6.064,-6.35,-6.423,-6.35,-6.423,-6.064,0.359,6.35,6.423,pose_rank_1,ok
MK14,MK14_active_L000471,active,development_validation,MK14_3K3J_aligned,3,-7.009,-7.049,-7.08,-7.049,-7.08,-7.009,0.07099999999999973,7.049,7.08,pose_rank_1,ok
MK14,MK14_active_L000471,active,development_validation,MK14_3KQ7_aligned,3,-7.123,-7.843,-7.668,-7.668,-7.843,-7.123,0.7199999999999998,7.668,7.843,pose_rank_1,ok
MK14,MK14_active_L000481,active,development_train,MK14_1A9U_aligned,3,-7.783,-7.854,-7.9,-7.854,-7.9,-7.783,0.11699999999999999,7.854,7.9,pose_rank_1,ok
MK14,MK14_active_L000481,active,development_train,MK14_2QD9_reference,3,-8.096,-8.092,-8.128,-8.096,-8.128,-8.092,0.03599999999999959,8.096,8.128,pose_rank_1,ok
MK14,MK14_active_L000481,active,development_train,MK14_3K3J_aligned,3,-8.13,-8.148,-8.156,-8.148,-8.156,-8.13,0.0259999999999998,8.148,8.156,pose_rank_1,ok
MK14,MK14_active_L000481,active,development_train,MK14_3KQ7_aligned,3,-8.887,-8.815,-8.877,-8.877,-8.887,-8.815,0.07200000000000095,8.877,8.887,pose_rank_1,ok
MK14,MK14_active_L000483,active,development_validation,MK14_1A9U_aligned,3,-7.603,-7.601,-7.604,-7.603,-7.604,-7.601,0.0030000000000001137,7.603,7.604,pose_rank_1,ok
MK14,MK14_active_L000483,active,development_validation,MK14_2QD9_reference,3,-8.739,-8.772,-8.748,-8.748,-8.772,-8.739,0.032999999999999474,8.748,8.772,pose_rank_1,ok
MK14,MK14_active_L000483,active,development_validation,MK14_3K3J_aligned,3,-8.48,-8.475,-8.464,-8.475,-8.48,-8.464,0.016000000000000014,8.475,8.48,pose_rank_1,ok
MK14,MK14_active_L000483,active,development_validation,MK14_3KQ7_aligned,3,-8.521,-8.56,-8.528,-8.528,-8.56,-8.521,0.0389999999999997,8.528,8.56,pose_rank_1,ok
MK14,MK14_active_L000485,active,development_train,MK14_1A9U_aligned,3,-10.16,-10.16,-10.16,-10.16,-10.16,-10.16,0.0,10.16,10.16,pose_rank_1,ok
MK14,MK14_active_L000485,active,development_train,MK14_2QD9_reference,3,-9.136,-9.14,-9.366,-9.14,-9.366,-9.136,0.23000000000000043,9.14,9.366,pose_rank_1,ok
MK14,MK14_active_L000485,active,development_train,MK14_3K3J_aligned,3,-11.76,-11.77,-11.79,-11.77,-11.79,-11.76,0.02999999999999936,11.77,11.79,pose_rank_1,ok
MK14,MK14_active_L000485,active,development_train,MK14_3KQ7_aligned,3,-13.48,-13.55,-13.52,-13.52,-13.55,-13.48,0.07000000000000028,13.52,13.55,pose_rank_1,ok
MK14,MK14_active_L000491,active,development_train,MK14_1A9U_aligned,3,-9.693,-9.621,-9.842,-9.693,-9.842,-9.621,0.22100000000000009,9.693,9.842,pose_rank_1,ok
MK14,MK14_active_L000491,active,development_train,MK14_2QD9_reference,3,-9.126,-9.047,-9.137,-9.126,-9.137,-9.047,0.08999999999999986,9.126,9.137,pose_rank_1,ok
MK14,MK14_active_L000491,active,development_train,MK14_3K3J_aligned,3,-11.61,-10.26,-11.54,-11.54,-11.61,-10.26,1.3499999999999996,11.54,11.61,pose_rank_1,ok
MK14,MK14_active_L000491,active,development_train,MK14_3KQ7_aligned,3,-10.39,-12.53,-12.55,-12.53,-12.55,-10.39,2.16,12.53,12.55,pose_rank_1,ok
MK14,MK14_active_L000492,active,development_train,MK14_1A9U_aligned,3,-8.927,-8.885,-8.858,-8.885,-8.927,-8.858,0.06899999999999906,8.885,8.927,pose_rank_1,ok
MK14,MK14_active_L000492,active,development_train,MK14_2QD9_reference,3,-8.031,-7.91,-7.773,-7.91,-8.031,-7.773,0.2580000000000009,7.91,8.031,pose_rank_1,ok
MK14,MK14_active_L000492,active,development_train,MK14_3K3J_aligned,3,-10.42,-10.37,-10.47,-10.42,-10.47,-10.37,0.10000000000000142,10.42,10.47,pose_rank_1,ok
MK14,MK14_active_L000492,active,development_train,MK14_3KQ7_aligned,3,-11.2,-11.5,-11.22,-11.22,-11.5,-11.2,0.3000000000000007,11.22,11.5,pose_rank_1,ok
MK14,MK14_active_L000494,active,development_train,MK14_1A9U_aligned,3,-8.967,-9.07,-8.995,-8.995,-9.07,-8.967,0.10299999999999976,8.995,9.07,pose_rank_1,ok
MK14,MK14_active_L000494,active,development_train,MK14_2QD9_reference,3,-8.514,-8.576,-8.495,-8.514,-8.576,-8.495,0.0810000000000013,8.514,8.576,pose_rank_1,ok
MK14,MK14_active_L000494,active,development_train,MK14_3K3J_aligned,3,-11.23,-11.24,-11.0,-11.23,-11.24,-11.0,0.2400000000000002,11.23,11.24,pose_rank_1,ok
MK14,MK14_active_L000494,active,development_train,MK14_3KQ7_aligned,3,-12.21,-12.23,-12.24,-12.23,-12.24,-12.21,0.02999999999999936,12.23,12.24,pose_rank_1,ok
MK14,MK14_active_L000501,active,development_validation,MK14_1A9U_aligned,3,-8.642,-8.748,-8.678,-8.678,-8.748,-8.642,0.10599999999999987,8.678,8.748,pose_rank_1,ok
MK14,MK14_active_L000501,active,development_validation,MK14_2QD9_reference,3,-9.26,-9.282,-9.241,-9.26,-9.282,-9.241,0.04100000000000037,9.26,9.282,pose_rank_1,ok
MK14,MK14_active_L000501,active,development_validation,MK14_3K3J_aligned,3,-8.349,-8.39,-8.353,-8.353,-8.39,-8.349,0.04100000000000037,8.353,8.39,pose_rank_1,ok
MK14,MK14_active_L000501,active,development_validation,MK14_3KQ7_aligned,3,-7.279,-8.672,-7.887,-7.887,-8.672,-7.279,1.3930000000000007,7.887,8.672,pose_rank_1,ok
MK14,MK14_active_L000504,active,development_train,MK14_1A9U_aligned,3,-9.451,-9.409,-9.398,-9.409,-9.451,-9.398,0.053000000000000824,9.409,9.451,pose_rank_1,ok
MK14,MK14_active_L000504,active,development_train,MK14_2QD9_reference,3,-8.446,-8.422,-9.395,-8.446,-9.395,-8.422,0.972999999999999,8.446,9.395,pose_rank_1,ok
MK14,MK14_active_L000504,active,development_train,MK14_3K3J_aligned,3,-9.32,-9.429,-9.333,-9.333,-9.429,-9.32,0.10899999999999999,9.333,9.429,pose_rank_1,ok
MK14,MK14_active_L000504,active,development_train,MK14_3KQ7_aligned,3,-9.887,-9.869,-9.908,-9.887,-9.908,-9.869,0.0389999999999997,9.887,9.908,pose_rank_1,ok
MK14,MK14_active_L000507,active,development_train,MK14_1A9U_aligned,3,-9.457,-9.546,-9.428,-9.457,-9.546,-9.428,0.11799999999999855,9.457,9.546,pose_rank_1,ok
MK14,MK14_active_L000507,active,development_train,MK14_2QD9_reference,3,-8.206,-8.193,-8.171,-8.193,-8.206,-8.171,0.03500000000000014,8.193,8.206,pose_rank_1,ok
MK14,MK14_active_L000507,active,development_train,MK14_3K3J_aligned,3,-10.59,-10.54,-10.57,-10.57,-10.59,-10.54,0.05000000000000071,10.57,10.59,pose_rank_1,ok
MK14,MK14_active_L000507,active,development_train,MK14_3KQ7_aligned,3,-9.548,-9.606,-9.55,-9.55,-9.606,-9.548,0.05799999999999983,9.55,9.606,pose_rank_1,ok
MK14,MK14_active_L000509,active,development_train,MK14_1A9U_aligned,3,-9.262,-9.228,-9.145,-9.228,-9.262,-9.145,0.11700000000000088,9.228,9.262,pose_rank_1,ok
MK14,MK14_active_L000509,active,development_train,MK14_2QD9_reference,3,-7.582,-7.618,-7.596,-7.596,-7.618,-7.582,0.036000000000000476,7.596,7.618,pose_rank_1,ok
MK14,MK14_active_L000509,active,development_train,MK14_3K3J_aligned,3,-10.64,-10.67,-9.023,-10.64,-10.67,-9.023,1.6470000000000002,10.64,10.67,pose_rank_1,ok
MK14,MK14_active_L000509,active,development_train,MK14_3KQ7_aligned,3,-10.62,-10.61,-10.63,-10.62,-10.63,-10.61,0.02000000000000135,10.62,10.63,pose_rank_1,ok
MK14,MK14_active_L000519,active,development_train,MK14_1A9U_aligned,3,-8.627,-8.553,-8.586,-8.586,-8.627,-8.553,0.07399999999999984,8.586,8.627,pose_rank_1,ok
MK14,MK14_active_L000519,active,development_train,MK14_2QD9_reference,3,-9.142,-9.133,-9.091,-9.133,-9.142,-9.091,0.051000000000000156,9.133,9.142,pose_rank_1,ok
MK14,MK14_active_L000519,active,development_train,MK14_3K3J_aligned,3,-8.552,-8.557,-8.55,-8.552,-8.557,-8.55,0.006999999999999673,8.552,8.557,pose_rank_1,ok
