target_id,ligand_id,label,selection_role,1M17,1XKK,2ITW,2RGP,3BEL,3POZ,3W2S,3W32,3W33,4G5J,4I23,4JQ7
EGFR,EGFR_decoy_L015038,decoy,development_train,-9.34,-10.037,-8.923,-9.669,-9.729,-10.51,-10.529,-10.808,-10.943,-8.708,-9.064,-9.913
EGFR,EGFR_decoy_L015100,decoy,development_train,-6.844,-7.497,-7.537,-7.491,-7.398,-7.08,-7.704,-7.314,-7.265,-6.744,-6.831,-6.655
EGFR,EGFR_decoy_L015194,decoy,development_train,-8.085,-9.108,-7.522,-9.0,-9.045,-8.805,-9.241,-9.156,-8.839,-7.741,-7.857,-8.216
EGFR,EGFR_decoy_L015227,decoy,development_train,-7.448,-8.692,-7.191,-8.741,-8.715,-8.42,-8.224,-8.747,-8.957,-7.394,-7.411,-7.963
EGFR,EGFR_decoy_L015307,decoy,development_train,-6.545,-7.232,-6.414,-6.91,-7.116,-7.612,-7.359,-7.124,-7.852,-7.064,-6.542,-6.673
EGFR,EGFR_decoy_L015419,decoy,development_train,-8.689,-9.808,-8.871,-9.049,-8.952,-9.228,-9.424,-9.094,-9.212,-8.504,-8.65,-8.783
EGFR,EGFR_decoy_L015563,decoy,development_train,-7.385,-8.214,-7.886,-8.095,-8.149,-8.009,-8.081,-8.27,-8.42,-7.54,-7.896,-7.712
EGFR,EGFR_decoy_L015671,decoy,development_train,-8.968,-8.659,-8.475,-8.992,-8.72,-9.544,-9.191,-10.111,-9.781,-8.845,-8.312,-9.666
EGFR,EGFR_decoy_L015747,decoy,development_train,-11.114,-11.271,-9.517,-11.177,-10.326,-10.902,-10.39,-10.108,-10.438,-9.473,-9.921,-9.965
EGFR,EGFR_decoy_L015769,decoy,development_train,-8.534,-9.048,-7.875,-8.225,-9.792,-9.707,-9.15,-8.169,-9.341,-8.004,-7.843,-8.792
EGFR,EGFR_decoy_L015791,decoy,development_train,-7.085,-8.224,-6.896,-8.414,-8.6,-8.418,-8.229,-8.764,-8.587,-6.625,-7.269,-6.939
EGFR,EGFR_decoy_L015803,decoy,development_train,-8.711,-9.104,-8.545,-9.39,-9.53,-9.139,-9.459,-9.484,-9.068,-8.497,-8.454,-8.874
EGFR,EGFR_decoy_L015933,decoy,development_train,-9.316,-8.847,-9.066,-9.423,-9.463,-9.378,-9.572,-8.96,-8.946,-8.767,-9.31,-9.709
EGFR,EGFR_decoy_L016021,decoy,development_train,-7.236,-7.857,-6.831,-7.768,-7.99,-7.477,-8.95,-7.918,-7.839,-6.622,-7.276,-7.534
EGFR,EGFR_decoy_L016022,decoy,development_train,-7.053,-7.609,-7.359,-7.875,-7.961,-7.849,-8.541,-7.75,-7.821,-6.812,-6.803,-7.336
EGFR,EGFR_decoy_L016038,decoy,development_train,-10.13,-9.601,-8.724,-9.302,-9.807,-10.693,-10.288,-10.589,-11.0,-9.499,-8.815,-9.812
EGFR,EGFR_decoy_L016095,decoy,development_train,-6.933,-7.267,-6.527,-6.836,-6.798,-6.845,-6.557,-6.767,-6.83,-6.18,-7.161,-7.119
EGFR,EGFR_decoy_L016101,decoy,development_train,-7.244,-7.566,-6.931,-8.152,-8.214,-7.386,-7.469,-7.751,-7.915,-6.7,-6.875,-6.841
EGFR,EGFR_decoy_L016177,decoy,development_train,-8.745,-9.523,-7.914,-9.875,-10.102,-9.571,-9.99,-9.971,-10.417,-8.474,-8.341,-8.457
EGFR,EGFR_decoy_L016517,decoy,development_train,-7.724,-6.84,-7.546,-6.543,-6.848,-7.983,-7.975,-7.65,-7.027,-6.742,-7.32,-8.259
EGFR,EGFR_decoy_L016651,decoy,development_train,-7.884,-9.116,-7.953,-8.896,-8.974,-9.441,-8.734,-9.637,-9.146,-7.722,-8.433,-7.989
EGFR,EGFR_decoy_L016806,decoy,development_train,-7.566,-9.371,-7.389,-9.016,-9.15,-9.111,-8.918,-9.122,-9.498,-7.162,-7.857,-7.721
EGFR,EGFR_decoy_L016824,decoy,development_train,-8.327,-9.731,-7.6,-9.371,-9.513,-9.562,-8.997,-9.436,-9.743,-8.305,-8.531,-8.077
EGFR,EGFR_decoy_L016839,decoy,development_train,-7.263,-8.886,-7.172,-9.134,-9.107,-8.713,-8.588,-8.732,-8.732,-7.46,-7.541,-7.348
EGFR,EGFR_decoy_L016848,decoy,development_train,-7.98,-9.259,-7.97,-9.614,-9.587,-9.609,-9.134,-9.673,-9.698,-8.559,-7.697,-8.619
EGFR,EGFR_decoy_L016924,decoy,development_train,-8.451,-9.419,-8.037,-8.802,-9.263,-8.702,-9.347,-9.388,-8.622,-8.034,-8.206,-7.957
EGFR,EGFR_decoy_L017068,decoy,development_train,-9.451,-10.156,-9.151,-11.137,-11.106,-10.801,-10.498,-10.263,-10.664,-9.1,-9.247,-9.329
EGFR,EGFR_decoy_L017126,decoy,development_train,-9.649,-8.938,-8.388,-8.747,-9.088,-9.959,-8.986,-10.124,-9.102,-8.124,-8.598,-9.229
EGFR,EGFR_decoy_L017288,decoy,development_train,-8.266,-9.438,-8.538,-9.797,-9.709,-8.664,-9.734,-9.59,-9.923,-8.155,-8.349,-8.662
EGFR,EGFR_decoy_L017448,decoy,development_train,-8.692,-9.267,-7.353,-9.64,-9.098,-9.737,-9.038,-9.244,-9.303,-7.826,-8.005,-8.306
EGFR,EGFR_decoy_L017718,decoy,development_train,-8.537,-9.73,-8.273,-9.746,-10.28,-9.948,-10.4,-10.18,-10.558,-8.296,-8.486,-8.689
EGFR,EGFR_decoy_L017991,decoy,development_train,-8.595,-10.364,-9.31,-10.485,-10.885,-10.409,-9.644,-10.138,-10.217,-8.462,-8.737,-9.47
EGFR,EGFR_decoy_L017992,decoy,development_train,-8.86,-9.102,-8.551,-9.041,-9.375,-9.066,-9.187,-9.727,-9.047,-7.993,-8.517,-8.902
EGFR,EGFR_decoy_L017993,decoy,development_train,-10.108,-9.95,-9.188,-9.803,-9.374,-9.17,-9.364,-9.148,-9.15,-8.671,-9.175,-8.757
EGFR,EGFR_decoy_L017994,decoy,development_train,-9.716,-9.693,-8.435,-9.121,-9.132,-10.418,-8.699,-10.469,-10.163,-8.554,-8.981,-9.159
EGFR,EGFR_decoy_L017995,decoy,development_train,-9.465,-9.52,-8.867,-10.34,-10.375,-10.143,-9.477,-9.469,-9.632,-8.878,-8.532,-9.53
EGFR,EGFR_decoy_L017998,decoy,development_train,-8.672,-8.042,-7.929,-7.706,-7.744,-8.129,-8.672,-8.708,-8.108,-7.339,-8.08,-7.85
EGFR,EGFR_decoy_L018001,decoy,development_train,-10.318,-11.682,-9.187,-11.606,-11.586,-11.512,-10.506,-11.533,-11.73,-8.984,-9.055,-10.467
EGFR,EGFR_decoy_L018037,decoy,development_train,-11.317,-11.588,-9.816,-11.595,-10.661,-11.627,-11.458,-10.222,-10.919,-9.773,-9.648,-10.392
EGFR,EGFR_decoy_L018056,decoy,development_train,-10.432,-10.822,-9.348,-10.041,-10.751,-10.781,-10.715,-10.774,-10.576,-8.242,-8.774,-10.584
EGFR,EGFR_decoy_L018094,decoy,development_train,-9.396,-10.103,-8.375,-10.206,-10.193,-9.046,-9.128,-9.617,-10.572,-9.317,-9.147,-9.89
EGFR,EGFR_decoy_L018520,decoy,development_train,-8.949,-9.917,-8.861,-11.27,-11.287,-10.784,-10.462,-9.828,-10.797,-9.229,-9.066,-9.443
EGFR,EGFR_decoy_L018607,decoy,development_train,-9.229,-9.891,-8.184,-9.565,-9.291,-9.503,-9.42,-10.073,-10.155,-8.127,-8.114,-8.812
EGFR,EGFR_decoy_L018801,decoy,development_train,-8.145,-9.761,-7.452,-9.684,-9.598,-9.536,-8.844,-9.611,-9.43,-8.103,-8.49,-8.199
EGFR,EGFR_decoy_L019012,decoy,development_train,-8.5,-8.751,-7.798,-9.086,-9.028,-8.854,-9.138,-9.018,-8.945,-7.883,-8.408,-8.255
EGFR,EGFR_decoy_L019020,decoy,development_train,-7.144,-6.925,-6.853,-6.932,-6.903,-6.822,-6.539,-7.024,-6.889,-6.366,-6.679,-6.831
EGFR,EGFR_decoy_L019072,decoy,development_train,-8.623,-9.572,-8.115,-9.502,-9.821,-10.345,-10.215,-10.231,-10.296,-8.496,-8.181,-8.546
EGFR,EGFR_decoy_L019178,decoy,development_train,-7.89,-8.914,-7.488,-9.141,-9.157,-9.129,-9.279,-9.074,-9.846,-7.993,-7.851,-8.074
EGFR,EGFR_decoy_L019269,decoy,development_train,-7.531,-8.674,-7.678,-8.721,-8.67,-8.58,-9.014,-8.713,-8.696,-8.194,-8.063,-8.089
EGFR,EGFR_decoy_L019270,decoy,development_train,-8.05,-9.007,-7.531,-8.749,-8.928,-8.681,-9.126,-9.128,-9.176,-7.48,-8.06,-7.775
EGFR,EGFR_decoy_L019304,decoy,development_train,-7.298,-7.853,-6.638,-7.62,-7.512,-7.228,-7.301,-7.335,-7.73,-6.662,-7.311,-7.376
EGFR,EGFR_decoy_L019305,decoy,development_train,-7.345,-8.027,-6.88,-7.893,-7.792,-7.69,-7.449,-7.687,-7.974,-6.865,-7.34,-7.423
EGFR,EGFR_decoy_L019336,decoy,development_train,-7.077,-7.598,-6.793,-7.466,-7.541,-7.487,-7.201,-7.875,-7.66,-6.823,-6.988,-7.399
EGFR,EGFR_decoy_L019357,decoy,development_train,-7.515,-9.098,-6.899,-8.157,-8.297,-8.227,-8.264,-8.267,-8.3,-7.09,-7.54,-7.586
EGFR,EGFR_decoy_L019359,decoy,development_train,-7.126,-7.607,-6.912,-8.036,-7.747,-7.784,-7.71,-7.824,-7.977,-7.318,-7.123,-7.08
EGFR,EGFR_decoy_L019393,decoy,development_train,-7.082,-8.352,-7.225,-8.284,-8.367,-8.146,-7.91,-8.478,-8.377,-7.122,-7.276,-7.542
EGFR,EGFR_decoy_L019408,decoy,development_train,-7.398,-7.229,-7.307,-7.694,-7.327,-8.022,-7.448,-7.882,-7.92,-7.731,-7.802,-8.304
EGFR,EGFR_decoy_L019414,decoy,development_train,-7.363,-8.219,-6.718,-8.442,-8.511,-8.257,-8.313,-8.376,-8.176,-7.469,-7.704,-7.429
EGFR,EGFR_decoy_L019439,decoy,development_train,-8.134,-8.604,-8.035,-8.527,-8.646,-8.915,-8.703,-8.72,-8.157,-8.071,-7.762,-8.356
EGFR,EGFR_decoy_L019511,decoy,development_train,-7.28,-8.898,-7.023,-9.213,-8.91,-9.074,-8.585,-9.012,-9.04,-7.162,-7.717,-7.386
EGFR,EGFR_decoy_L019534,decoy,development_train,-7.069,-7.933,-6.578,-7.613,-7.747,-7.852,-7.543,-8.33,-8.056,-6.834,-6.804,-6.607
EGFR,EGFR_decoy_L019809,decoy,development_train,-8.352,-9.739,-8.538,-10.318,-10.286,-9.872,-9.299,-10.579,-10.591,-8.22,-8.294,-8.266
EGFR,EGFR_decoy_L019905,decoy,development_train,-7.309,-7.444,-6.832,-7.754,-7.964,-7.611,-7.41,-8.098,-8.567,-7.08,-7.614,-7.122
EGFR,EGFR_decoy_L019913,decoy,development_train,-6.586,-6.626,-6.301,-6.362,-6.468,-6.421,-6.713,-6.262,-6.623,-6.266,-6.616,-6.398
EGFR,EGFR_decoy_L019943,decoy,development_train,-7.137,-7.214,-6.804,-6.967,-7.019,-6.846,-6.791,-7.096,-7.019,-6.492,-7.215,-7.163
EGFR,EGFR_decoy_L019944,decoy,development_train,-5.749,-6.377,-6.226,-6.28,-6.229,-6.157,-6.125,-6.261,-6.268,-5.588,-6.254,-5.866
EGFR,EGFR_decoy_L019945,decoy,development_train,-6.553,-7.124,-6.347,-7.351,-7.187,-6.858,-7.057,-7.168,-7.099,-6.418,-6.66,-6.769
EGFR,EGFR_decoy_L019958,decoy,development_train,-8.887,-8.898,-8.251,-9.51,-9.406,-9.851,-8.555,-10.193,-9.348,-8.262,-8.356,-8.867
EGFR,EGFR_decoy_L020018,decoy,development_train,-9.912,-10.33,-9.081,-10.065,-10.015,-9.81,-9.898,-9.804,-10.053,-8.872,-9.097,-9.499
EGFR,EGFR_decoy_L020387,decoy,development_train,-9.828,-10.501,-8.994,-10.595,-10.931,-10.822,-10.096,-10.582,-10.716,-9.034,-9.357,-9.891
EGFR,EGFR_decoy_L020475,decoy,development_train,-8.958,-9.456,-8.537,-9.145,-9.194,-10.045,-9.006,-9.745,-9.066,-8.329,-8.635,-9.853
EGFR,EGFR_decoy_L020490,decoy,development_train,-9.55,-10.601,-9.469,-10.364,-11.009,-10.865,-10.856,-11.082,-11.169,-8.596,-9.28,-9.82
EGFR,EGFR_decoy_L020575,decoy,development_train,-8.898,-9.617,-8.648,-9.731,-9.929,-9.388,-9.592,-9.71,-9.564,-9.002,-9.153,-9.001
EGFR,EGFR_decoy_L020585,decoy,development_train,-7.941,-9.84,-7.74,-9.858,-9.888,-10.021,-9.868,-9.663,-9.916,-8.456,-8.191,-8.332
EGFR,EGFR_decoy_L020594,decoy,development_train,-7.827,-8.526,-8.159,-8.784,-8.77,-8.61,-8.897,-8.311,-8.907,-7.497,-8.499,-8.209
EGFR,EGFR_decoy_L020615,decoy,development_train,-8.718,-8.658,-8.023,-8.764,-8.773,-8.995,-9.048,-8.86,-9.301,-7.662,-8.019,-8.787
EGFR,EGFR_decoy_L020719,decoy,development_train,-8.496,-9.513,-7.998,-9.722,-9.83,-9.042,-9.395,-9.716,-9.417,-8.259,-7.988,-8.67
EGFR,EGFR_decoy_L020764,decoy,development_train,-9.085,-9.879,-8.199,-8.749,-9.096,-9.898,-9.615,-10.49,-9.949,-7.786,-8.762,-9.259
EGFR,EGFR_decoy_L020813,decoy,development_train,-7.087,-8.032,-7.048,-8.292,-8.403,-8.191,-7.866,-8.167,-8.16,-6.991,-7.35,-7.418
EGFR,EGFR_decoy_L020849,decoy,development_train,-7.942,-9.563,-7.848,-9.528,-9.49,-9.107,-9.055,-9.054,-9.187,-7.57,-7.908,-7.562
EGFR,EGFR_decoy_L020887,decoy,development_train,-10.516,-11.888,-9.849,-12.443,-12.124,-11.899,-11.392,-11.816,-11.909,-10.069,-10.379,-10.001
EGFR,EGFR_decoy_L020888,decoy,development_train,-10.217,-11.513,-9.365,-12.241,-12.189,-10.27,-11.781,-10.698,-11.196,-10.04,-9.524,-9.869
EGFR,EGFR_decoy_L021053,decoy,development_train,-9.282,-9.792,-9.529,-9.852,-11.044,-9.547,-9.902,-10.411,-10.575,-9.814,-10.823,-10.259
EGFR,EGFR_decoy_L021131,decoy,development_train,-8.056,-9.007,-8.474,-7.742,-8.266,-8.611,-7.775,-8.965,-8.535,-8.394,-8.023,-8.335
EGFR,EGFR_decoy_L021137,decoy,development_train,-8.681,-9.61,-8.793,-9.302,-10.125,-10.089,-10.517,-10.732,-10.472,-8.896,-8.112,-8.689
EGFR,EGFR_decoy_L021145,decoy,development_train,-9.474,-8.583,-8.283,-9.087,-10.457,-9.793,-10.323,-9.088,-9.536,-8.491,-8.774,-9.042
EGFR,EGFR_decoy_L021235,decoy,development_train,-9.381,-9.735,-9.695,-9.61,-9.69,-11.077,-10.359,-10.971,-9.84,-9.292,-9.342,-9.504
EGFR,EGFR_decoy_L021236,decoy,development_train,-8.969,-10.31,-9.213,-10.298,-9.867,-10.193,-9.969,-10.541,-9.967,-9.097,-8.801,-9.659
EGFR,EGFR_decoy_L021362,decoy,development_train,-7.917,-9.147,-7.987,-9.948,-9.902,-9.629,-8.472,-10.056,-9.857,-7.751,-8.206,-8.233
EGFR,EGFR_decoy_L021363,decoy,development_train,-7.845,-8.446,-8.183,-8.877,-9.237,-9.229,-8.581,-9.468,-9.976,-8.012,-7.792,-8.049
EGFR,EGFR_decoy_L021458,decoy,development_train,-7.91,-9.595,-7.456,-9.243,-9.195,-8.867,-8.544,-9.104,-9.547,-7.948,-7.953,-8.212
EGFR,EGFR_decoy_L021480,decoy,development_train,-7.626,-8.907,-7.674,-8.684,-8.911,-8.566,-8.473,-8.409,-8.663,-7.47,-7.956,-7.98
EGFR,EGFR_decoy_L021658,decoy,development_train,-8.672,-10.249,-8.684,-10.004,-10.214,-10.037,-10.105,-9.922,-10.42,-7.462,-8.235,-8.562
EGFR,EGFR_decoy_L021684,decoy,development_train,-8.69,-9.937,-7.811,-9.94,-9.862,-9.646,-9.438,-10.141,-10.153,-8.375,-8.078,-8.958
EGFR,EGFR_decoy_L021697,decoy,development_train,-8.111,-9.94,-7.961,-9.776,-9.82,-9.748,-9.247,-9.842,-9.936,-8.566,-8.533,-8.362
EGFR,EGFR_decoy_L021754,decoy,development_train,-6.478,-7.172,-6.273,-7.296,-7.315,-6.799,-6.965,-6.984,-7.286,-5.971,-6.575,-6.326
EGFR,EGFR_decoy_L021870,decoy,development_train,-6.809,-7.571,-6.52,-6.756,-7.309,-7.254,-7.103,-7.435,-7.291,-6.698,-6.837,-6.67
EGFR,EGFR_decoy_L021887,decoy,development_train,-6.848,-6.586,-6.601,-6.652,-7.074,-5.981,-6.374,-6.311,-6.527,-6.036,-6.211,-6.951
EGFR,EGFR_decoy_L022032,decoy,development_train,-9.282,-10.548,-8.382,-10.925,-11.117,-10.612,-10.307,-10.833,-10.631,-8.337,-8.553,-9.021
EGFR,EGFR_decoy_L022033,decoy,development_train,-8.967,-10.438,-8.929,-11.262,-11.297,-10.762,-9.676,-10.814,-10.943,-8.136,-8.649,-9.05
EGFR,EGFR_decoy_L022071,decoy,development_train,-8.434,-9.205,-8.584,-9.222,-9.376,-9.427,-9.106,-9.479,-9.352,-8.117,-8.042,-8.3
EGFR,EGFR_decoy_L022380,decoy,development_train,-7.946,-8.079,-7.748,-7.543,-8.186,-8.558,-7.549,-8.138,-7.992,-7.479,-8.199,-8.39
EGFR,EGFR_decoy_L022555,decoy,development_train,-9.202,-10.033,-8.606,-9.551,-9.677,-9.523,-9.71,-8.615,-8.631,-8.769,-9.499,-9.189
EGFR,EGFR_decoy_L022613,decoy,development_train,-6.788,-7.144,-6.82,-7.227,-7.029,-7.272,-7.182,-7.075,-7.319,-6.249,-7.21,-6.934
EGFR,EGFR_decoy_L022707,decoy,development_train,-7.381,-8.797,-7.871,-8.931,-9.138,-8.64,-8.537,-8.788,-8.84,-7.39,-7.75,-7.45
EGFR,EGFR_decoy_L022747,decoy,development_train,-8.479,-9.81,-8.346,-9.942,-10.241,-9.689,-9.446,-10.165,-9.9,-7.983,-8.203,-8.501
EGFR,EGFR_decoy_L022808,decoy,development_train,-7.697,-8.458,-6.902,-7.946,-8.378,-8.382,-7.867,-8.235,-7.732,-7.793,-7.469,-7.577
EGFR,EGFR_decoy_L022853,decoy,development_train,-6.968,-8.324,-7.302,-8.248,-8.612,-8.174,-8.396,-8.149,-8.196,-6.559,-6.877,-6.974
EGFR,EGFR_decoy_L022931,decoy,development_train,-8.629,-9.879,-7.977,-9.716,-10.215,-9.18,-8.903,-9.844,-9.738,-8.587,-8.743,-8.869
EGFR,EGFR_decoy_L022941,decoy,development_train,-8.559,-9.551,-9.285,-9.91,-10.073,-9.417,-9.056,-10.168,-10.026,-8.477,-8.405,-8.787
EGFR,EGFR_decoy_L023097,decoy,development_train,-7.503,-8.282,-7.76,-7.826,-7.922,-7.955,-9.427,-8.002,-8.529,-7.264,-7.684,-7.728
EGFR,EGFR_decoy_L023122,decoy,development_train,-8.184,-9.056,-7.744,-9.136,-8.599,-8.949,-8.996,-8.76,-8.922,-8.168,-7.943,-8.112
EGFR,EGFR_decoy_L023216,decoy,development_train,-7.672,-9.186,-7.352,-9.335,-8.986,-8.886,-9.124,-8.925,-9.034,-8.062,-7.866,-7.593
EGFR,EGFR_decoy_L023217,decoy,development_train,-7.834,-9.228,-7.197,-9.072,-9.014,-8.819,-8.505,-9.117,-9.281,-7.003,-7.323,-7.71
EGFR,EGFR_decoy_L023308,decoy,development_train,-7.636,-9.218,-7.438,-9.293,-9.197,-8.944,-8.67,-9.433,-9.397,-7.097,-7.435,-7.663
EGFR,EGFR_decoy_L023351,decoy,development_train,-9.133,-10.753,-8.439,-10.579,-10.506,-10.068,-10.544,-10.232,-10.126,-8.496,-8.359,-8.983
EGFR,EGFR_decoy_L023372,decoy,development_train,-8.615,-9.424,-7.963,-9.621,-9.545,-9.948,-9.777,-9.707,-10.596,-8.177,-8.9,-8.956
EGFR,EGFR_decoy_L023373,decoy,development_train,-8.688,-9.826,-7.798,-9.928,-9.693,-9.767,-8.844,-9.729,-9.711,-8.486,-8.305,-8.811
EGFR,EGFR_decoy_L023401,decoy,development_train,-8.608,-7.896,-8.494,-7.422,-8.372,-8.551,-8.158,-7.967,-8.007,-7.841,-8.045,-7.835
EGFR,EGFR_decoy_L023407,decoy,development_train,-7.708,-8.894,-7.509,-8.633,-9.029,-8.485,-8.674,-9.102,-8.891,-7.151,-7.622,-8.017
EGFR,EGFR_decoy_L023434,decoy,development_train,-6.911,-6.703,-6.846,-6.506,-6.412,-7.801,-7.276,-7.191,-6.861,-7.241,-7.34,-6.515
EGFR,EGFR_decoy_L023493,decoy,development_train,-8.263,-8.529,-7.161,-8.774,-8.502,-8.056,-9.113,-8.56,-8.644,-7.165,-7.495,-8.516
EGFR,EGFR_decoy_L023530,decoy,development_train,-8.961,-9.163,-8.041,-9.176,-9.035,-9.031,-8.951,-9.047,-9.139,-8.407,-8.248,-8.393
EGFR,EGFR_decoy_L023532,decoy,development_train,-8.17,-8.785,-7.394,-9.618,-9.619,-9.191,-7.963,-9.816,-9.349,-7.806,-7.998,-7.85
EGFR,EGFR_decoy_L023584,decoy,development_train,-7.781,-8.527,-7.311,-9.133,-7.768,-8.229,-7.461,-8.409,-7.986,-7.505,-7.513,-7.659
EGFR,EGFR_decoy_L023710,decoy,development_train,-8.508,-10.127,-7.677,-10.068,-10.264,-9.908,-10.01,-9.758,-10.013,-8.043,-8.405,-8.461
EGFR,EGFR_decoy_L023753,decoy,development_train,-8.028,-8.962,-7.348,-8.239,-8.72,-8.948,-8.505,-9.129,-8.45,-8.162,-7.864,-8.485
EGFR,EGFR_decoy_L023772,decoy,development_train,-8.566,-9.05,-7.818,-8.731,-9.044,-9.225,-10.181,-9.348,-9.286,-7.825,-8.586,-8.515
EGFR,EGFR_decoy_L023813,decoy,development_train,-7.373,-7.958,-6.816,-7.973,-8.029,-7.612,-7.502,-7.759,-7.674,-7.056,-6.963,-7.334
EGFR,EGFR_decoy_L023976,decoy,development_train,-7.816,-9.453,-7.876,-9.231,-9.368,-9.293,-9.215,-9.379,-9.746,-8.078,-8.017,-7.584
EGFR,EGFR_decoy_L024417,decoy,development_train,-8.572,-10.084,-8.571,-9.565,-9.101,-10.193,-8.939,-9.95,-9.046,-8.04,-8.352,-8.949
EGFR,EGFR_decoy_L024418,decoy,development_train,-8.505,-10.077,-8.456,-10.548,-10.511,-11.3,-10.263,-11.078,-11.377,-8.319,-8.722,-8.589
EGFR,EGFR_decoy_L024425,decoy,development_train,-8.474,-9.554,-8.511,-9.353,-9.636,-9.734,-8.899,-9.831,-9.686,-8.004,-8.045,-9.032
EGFR,EGFR_decoy_L024432,decoy,development_train,-8.062,-9.441,-8.171,-10.238,-10.143,-9.586,-9.882,-9.899,-10.156,-7.734,-8.221,-8.111
EGFR,EGFR_decoy_L024433,decoy,development_train,-9.053,-10.779,-8.83,-10.757,-10.75,-10.993,-10.419,-11.048,-11.652,-8.375,-9.032,-9.756
EGFR,EGFR_decoy_L024473,decoy,development_train,-9.097,-10.562,-8.382,-10.242,-10.647,-10.886,-10.857,-10.092,-10.814,-8.238,-8.896,-9.05
EGFR,EGFR_decoy_L024816,decoy,development_train,-7.127,-6.863,-7.904,-7.081,-5.987,-8.977,-6.932,-7.125,-5.93,-7.616,-6.646,-6.859
EGFR,EGFR_decoy_L024836,decoy,development_train,-8.29,-8.983,-8.058,-8.468,-8.677,-8.644,-8.759,-8.242,-8.483,-7.676,-8.433,-8.588
EGFR,EGFR_decoy_L024858,decoy,development_train,-7.686,-9.074,-8.107,-8.873,-8.231,-8.622,-9.236,-8.812,-8.585,-8.427,-7.795,-8.287
EGFR,EGFR_decoy_L024988,decoy,development_train,-8.504,-9.803,-8.081,-9.257,-9.454,-9.687,-9.897,-9.868,-9.816,-8.749,-8.414,-8.732
EGFR,EGFR_decoy_L025262,decoy,development_train,-7.922,-8.362,-7.818,-8.636,-8.26,-8.099,-9.432,-8.71,-8.257,-7.838,-7.617,-8.29
EGFR,EGFR_decoy_L025348,decoy,development_train,-7.831,-10.455,-8.438,-10.302,-10.354,-10.493,-10.847,-10.373,-10.204,-8.07,-8.649,-8.108
EGFR,EGFR_decoy_L025355,decoy,development_train,-9.421,-10.714,-8.549,-11.357,-11.242,-10.962,-10.665,-10.923,-10.29,-8.688,-8.973,-9.927
EGFR,EGFR_decoy_L025374,decoy,development_train,-8.282,-9.742,-8.098,-9.716,-9.406,-9.34,-9.529,-9.701,-9.475,-7.742,-7.757,-9.0
EGFR,EGFR_decoy_L025473,decoy,development_train,-7.115,-7.349,-7.863,-7.402,-7.46,-7.299,-7.43,-7.477,-7.856,-7.055,-7.404,-7.369
EGFR,EGFR_decoy_L025507,decoy,development_train,-8.392,-9.292,-8.384,-9.21,-9.461,-9.144,-8.948,-9.709,-8.978,-7.984,-8.281,-8.199
EGFR,EGFR_decoy_L025566,decoy,development_train,-8.371,-8.842,-8.298,-8.876,-9.173,-9.408,-10.071,-9.253,-9.938,-8.237,-8.77,-8.526
EGFR,EGFR_decoy_L025589,decoy,development_train,-7.242,-7.605,-7.332,-7.584,-7.619,-7.835,-7.998,-8.739,-7.352,-7.071,-7.266,-8.06
EGFR,EGFR_decoy_L025702,decoy,development_train,-8.479,-9.78,-8.26,-9.248,-9.399,-9.144,-9.401,-9.481,-9.448,-8.425,-8.604,-9.032
EGFR,EGFR_decoy_L025841,decoy,development_train,-8.096,-9.001,-6.543,-9.064,-9.136,-9.083,-7.924,-9.444,-8.909,-7.681,-7.257,-7.297
EGFR,EGFR_decoy_L025862,decoy,development_train,-7.524,-8.978,-7.38,-8.922,-9.187,-8.591,-7.893,-9.031,-8.94,-7.99,-7.785,-7.788
EGFR,EGFR_decoy_L025979,decoy,development_train,-8.345,-9.966,-8.357,-10.158,-10.245,-10.155,-10.09,-10.145,-10.41,-8.106,-8.354,-8.587
EGFR,EGFR_decoy_L026012,decoy,development_train,-7.665,-8.747,-8.063,-9.032,-9.243,-9.088,-8.842,-9.307,-9.107,-7.54,-8.164,-7.834
EGFR,EGFR_decoy_L026014,decoy,development_train,-6.973,-8.804,-7.284,-8.731,-8.81,-8.603,-8.543,-8.79,-8.585,-7.178,-7.592,-8.023
EGFR,EGFR_decoy_L026023,decoy,development_train,-9.856,-10.16,-8.603,-10.499,-10.448,-9.912,-10.13,-10.158,-10.095,-9.38,-9.224,-9.397
EGFR,EGFR_decoy_L026065,decoy,development_train,-9.12,-9.201,-7.755,-9.398,-9.933,-10.028,-8.707,-8.782,-9.189,-7.96,-7.737,-8.786
EGFR,EGFR_decoy_L026220,decoy,development_train,-8.379,-8.677,-7.864,-9.376,-9.126,-9.1,-8.757,-9.631,-8.983,-8.177,-7.64,-9.0
EGFR,EGFR_decoy_L026470,decoy,development_train,-8.107,-9.349,-7.389,-9.498,-9.353,-9.019,-8.9,-9.519,-9.3,-8.159,-8.004,-7.91
EGFR,EGFR_decoy_L026503,decoy,development_train,-8.325,-8.816,-8.625,-8.937,-8.792,-9.419,-9.594,-9.182,-8.961,-8.182,-8.277,-9.043
EGFR,EGFR_decoy_L026611,decoy,development_train,-8.93,-10.349,-7.95,-9.128,-9.039,-9.568,-9.616,-9.457,-9.771,-8.322,-8.13,-8.757
EGFR,EGFR_decoy_L026647,decoy,development_train,-9.048,-10.225,-8.314,-10.574,-10.695,-10.779,-10.097,-10.066,-10.044,-7.856,-7.875,-8.255
