target_id,ligand_id,label,selection_role,1M17,1XKK,2ITW,2RGP,3BEL,3POZ,3W2S,3W32,3W33,4G5J,4I23,4JQ7
EGFR,EGFR_decoy_L015038,decoy,development_train,-9.308,-10.036,-8.87,-9.644,-9.692,-10.508,-10.509,-10.802,-10.942,-8.641,-9.04,-9.882
EGFR,EGFR_decoy_L015100,decoy,development_train,-6.796,-7.495,-7.505,-7.238,-7.33,-7.053,-7.633,-7.308,-7.143,-6.686,-6.613,-6.652
EGFR,EGFR_decoy_L015194,decoy,development_train,-8.048,-9.044,-7.485,-8.936,-8.872,-8.776,-9.226,-9.066,-8.829,-7.694,-7.822,-8.209
EGFR,EGFR_decoy_L015227,decoy,development_train,-7.386,-8.31,-7.127,-8.503,-8.515,-8.381,-8.193,-8.638,-8.915,-7.334,-7.391,-7.914
EGFR,EGFR_decoy_L015307,decoy,development_train,-6.48,-7.232,-6.385,-6.909,-7.11,-7.59,-7.359,-7.119,-7.826,-7.062,-6.533,-6.665
EGFR,EGFR_decoy_L015419,decoy,development_train,-8.68,-9.76,-8.837,-9.033,-8.947,-9.213,-9.401,-9.083,-9.21,-8.493,-8.646,-8.748
EGFR,EGFR_decoy_L015563,decoy,development_train,-7.379,-8.202,-7.883,-8.089,-8.14,-8.006,-8.066,-8.263,-8.417,-7.539,-7.889,-7.703
EGFR,EGFR_decoy_L015671,decoy,development_train,-8.941,-8.648,-8.473,-8.978,-8.713,-9.499,-9.182,-10.094,-9.767,-8.843,-8.312,-9.633
EGFR,EGFR_decoy_L015747,decoy,development_train,-11.049,-11.232,-9.475,-10.267,-10.191,-10.843,-10.251,-10.099,-10.426,-9.313,-9.875,-9.919
EGFR,EGFR_decoy_L015769,decoy,development_train,-8.454,-9.032,-7.852,-8.187,-9.772,-9.584,-8.849,-8.142,-9.254,-7.939,-7.828,-8.774
EGFR,EGFR_decoy_L015791,decoy,development_train,-6.678,-8.222,-6.893,-8.41,-8.581,-8.41,-8.186,-8.699,-8.576,-6.601,-7.141,-6.91
EGFR,EGFR_decoy_L015803,decoy,development_train,-8.653,-9.098,-8.541,-9.382,-9.526,-9.131,-9.377,-9.474,-9.063,-8.49,-8.439,-8.831
EGFR,EGFR_decoy_L015933,decoy,development_train,-9.3,-8.82,-9.043,-9.274,-9.11,-9.263,-9.527,-8.915,-8.896,-8.646,-9.296,-9.694
EGFR,EGFR_decoy_L016021,decoy,development_train,-7.208,-7.856,-6.691,-7.733,-7.946,-7.461,-8.57,-7.784,-7.798,-6.513,-6.66,-7.527
EGFR,EGFR_decoy_L016022,decoy,development_train,-7.035,-7.604,-7.354,-7.851,-7.92,-7.766,-8.146,-7.731,-7.686,-6.618,-6.77,-7.326
EGFR,EGFR_decoy_L016038,decoy,development_train,-10.107,-9.574,-8.68,-9.3,-9.789,-10.633,-10.259,-10.586,-10.984,-9.338,-8.801,-9.646
EGFR,EGFR_decoy_L016095,decoy,development_train,-6.408,-7.244,-6.517,-6.809,-6.786,-6.843,-6.538,-6.759,-6.825,-6.175,-7.145,-7.097
EGFR,EGFR_decoy_L016101,decoy,development_train,-7.21,-7.544,-6.919,-8.133,-8.198,-7.376,-7.467,-7.736,-7.896,-6.669,-6.869,-6.838
EGFR,EGFR_decoy_L016177,decoy,development_train,-8.686,-9.509,-7.647,-9.795,-9.976,-9.53,-9.982,-9.898,-9.893,-7.683,-8.284,-8.436
EGFR,EGFR_decoy_L016517,decoy,development_train,-7.722,-6.572,-7.52,-6.298,-6.839,-7.95,-7.967,-7.65,-6.987,-6.738,-7.311,-8.234
EGFR,EGFR_decoy_L016651,decoy,development_train,-7.878,-9.103,-7.949,-8.869,-8.964,-9.427,-8.732,-9.617,-9.138,-7.716,-8.414,-7.987
EGFR,EGFR_decoy_L016806,decoy,development_train,-7.47,-9.267,-7.364,-9.016,-9.124,-8.966,-8.652,-9.073,-9.264,-7.101,-7.635,-7.699
EGFR,EGFR_decoy_L016824,decoy,development_train,-8.07,-9.659,-7.397,-9.32,-9.41,-9.447,-8.976,-9.389,-9.439,-8.205,-8.374,-7.985
EGFR,EGFR_decoy_L016839,decoy,development_train,-7.185,-8.872,-7.109,-9.115,-9.092,-8.696,-8.558,-8.71,-8.547,-6.925,-7.321,-7.24
EGFR,EGFR_decoy_L016848,decoy,development_train,-7.868,-9.146,-7.819,-9.588,-9.562,-9.561,-9.094,-9.608,-9.693,-7.569,-7.684,-8.135
EGFR,EGFR_decoy_L016924,decoy,development_train,-8.259,-9.396,-8.022,-8.759,-9.258,-8.66,-9.323,-8.715,-8.612,-7.942,-8.187,-7.95
EGFR,EGFR_decoy_L017068,decoy,development_train,-9.226,-10.087,-9.112,-11.101,-11.05,-10.626,-10.417,-10.115,-10.638,-9.045,-9.243,-9.277
EGFR,EGFR_decoy_L017126,decoy,development_train,-9.508,-8.924,-8.385,-8.708,-9.079,-9.933,-8.974,-10.118,-9.08,-8.105,-8.548,-9.223
EGFR,EGFR_decoy_L017288,decoy,development_train,-8.008,-9.347,-8.528,-9.402,-9.606,-8.637,-9.711,-9.571,-9.899,-8.116,-8.345,-8.294
EGFR,EGFR_decoy_L017448,decoy,development_train,-8.652,-9.189,-7.29,-8.929,-9.086,-9.543,-8.871,-9.196,-9.054,-7.814,-7.673,-8.005
EGFR,EGFR_decoy_L017718,decoy,development_train,-8.518,-9.722,-8.257,-9.666,-9.982,-9.878,-10.337,-10.155,-10.532,-8.287,-8.429,-8.663
EGFR,EGFR_decoy_L017991,decoy,development_train,-8.58,-10.364,-9.293,-10.481,-10.876,-10.391,-9.616,-10.104,-10.177,-8.393,-8.686,-9.422
EGFR,EGFR_decoy_L017992,decoy,development_train,-8.747,-9.04,-8.547,-8.997,-9.361,-9.053,-9.169,-9.585,-9.023,-7.847,-8.497,-8.902
EGFR,EGFR_decoy_L017993,decoy,development_train,-10.084,-9.933,-9.179,-9.8,-9.314,-9.168,-9.343,-9.122,-9.143,-8.657,-9.149,-8.73
EGFR,EGFR_decoy_L017994,decoy,development_train,-9.665,-9.688,-8.399,-9.121,-9.128,-10.407,-8.693,-10.45,-10.114,-8.554,-8.311,-9.144
EGFR,EGFR_decoy_L017995,decoy,development_train,-9.422,-9.503,-8.5,-10.248,-10.356,-10.108,-9.436,-9.461,-9.625,-8.845,-8.526,-9.505
EGFR,EGFR_decoy_L017998,decoy,development_train,-8.67,-7.958,-7.888,-7.697,-7.738,-8.038,-8.666,-8.697,-8.068,-7.335,-8.069,-7.842
EGFR,EGFR_decoy_L018001,decoy,development_train,-10.299,-11.666,-9.147,-11.546,-11.556,-11.484,-10.469,-11.53,-11.73,-8.959,-9.052,-10.447
EGFR,EGFR_decoy_L018037,decoy,development_train,-11.285,-11.582,-9.813,-11.57,-10.613,-11.625,-11.441,-10.216,-10.91,-9.632,-9.63,-10.391
EGFR,EGFR_decoy_L018056,decoy,development_train,-10.418,-10.82,-9.302,-10.016,-10.707,-10.772,-10.636,-10.762,-10.49,-8.217,-8.75,-10.554
EGFR,EGFR_decoy_L018094,decoy,development_train,-9.385,-10.091,-8.374,-10.199,-10.191,-8.996,-9.089,-9.612,-10.57,-9.273,-9.142,-9.823
EGFR,EGFR_decoy_L018520,decoy,development_train,-8.932,-9.878,-8.818,-11.259,-11.252,-10.767,-10.39,-9.645,-10.749,-8.919,-8.813,-9.431
EGFR,EGFR_decoy_L018607,decoy,development_train,-9.186,-9.868,-8.129,-9.543,-9.261,-9.496,-9.394,-10.024,-10.126,-8.077,-8.097,-8.751
EGFR,EGFR_decoy_L018801,decoy,development_train,-8.001,-9.714,-7.307,-9.628,-9.581,-9.499,-8.836,-9.436,-9.379,-8.087,-8.39,-8.187
EGFR,EGFR_decoy_L019012,decoy,development_train,-8.479,-8.748,-7.795,-9.07,-9.021,-8.806,-9.136,-9.008,-8.943,-7.871,-8.407,-8.249
EGFR,EGFR_decoy_L019020,decoy,development_train,-7.029,-6.884,-6.848,-6.926,-6.895,-6.814,-6.528,-7.005,-6.865,-6.305,-6.669,-6.771
EGFR,EGFR_decoy_L019072,decoy,development_train,-8.612,-9.567,-7.928,-9.492,-9.765,-9.592,-10.144,-10.188,-10.284,-8.299,-8.096,-8.478
EGFR,EGFR_decoy_L019178,decoy,development_train,-7.429,-8.753,-7.483,-9.0,-9.112,-8.765,-8.987,-8.995,-9.815,-7.788,-7.69,-7.925
EGFR,EGFR_decoy_L019269,decoy,development_train,-7.51,-8.659,-7.672,-8.698,-8.656,-8.549,-9.007,-8.71,-8.661,-8.185,-8.058,-8.084
EGFR,EGFR_decoy_L019270,decoy,development_train,-8.05,-9.003,-7.524,-8.737,-8.92,-8.676,-9.112,-9.125,-9.163,-7.48,-8.055,-7.763
EGFR,EGFR_decoy_L019304,decoy,development_train,-7.249,-7.837,-6.637,-7.617,-7.509,-7.194,-7.165,-7.326,-7.709,-6.629,-7.294,-7.369
EGFR,EGFR_decoy_L019305,decoy,development_train,-7.325,-8.017,-6.875,-7.892,-7.763,-7.672,-7.37,-7.668,-7.874,-6.851,-7.338,-7.387
EGFR,EGFR_decoy_L019336,decoy,development_train,-7.076,-7.596,-6.785,-7.461,-7.49,-7.482,-7.199,-7.858,-7.648,-6.814,-6.977,-7.391
EGFR,EGFR_decoy_L019357,decoy,development_train,-7.374,-9.082,-6.874,-8.114,-8.266,-7.972,-8.219,-8.257,-8.285,-7.077,-7.532,-7.525
EGFR,EGFR_decoy_L019359,decoy,development_train,-7.126,-7.598,-6.857,-8.027,-7.703,-7.771,-7.689,-7.773,-7.967,-7.293,-7.07,-7.019
EGFR,EGFR_decoy_L019393,decoy,development_train,-7.035,-8.21,-7.133,-8.194,-8.355,-8.14,-7.886,-8.474,-8.303,-7.11,-7.116,-7.07
EGFR,EGFR_decoy_L019408,decoy,development_train,-7.367,-7.188,-6.742,-7.546,-7.293,-8.006,-7.351,-7.86,-7.87,-7.672,-7.417,-8.284
EGFR,EGFR_decoy_L019414,decoy,development_train,-7.154,-8.186,-6.714,-8.418,-8.478,-8.246,-8.306,-8.353,-8.168,-7.446,-7.671,-7.208
EGFR,EGFR_decoy_L019439,decoy,development_train,-8.026,-8.588,-8.016,-8.517,-8.635,-8.907,-8.572,-8.682,-8.136,-7.954,-7.76,-8.22
EGFR,EGFR_decoy_L019511,decoy,development_train,-7.155,-8.831,-7.007,-9.03,-8.864,-9.015,-8.029,-8.832,-9.028,-6.875,-7.583,-7.384
EGFR,EGFR_decoy_L019534,decoy,development_train,-7.068,-7.81,-6.523,-7.594,-7.652,-7.537,-7.534,-8.261,-8.033,-6.776,-6.468,-6.505
EGFR,EGFR_decoy_L019809,decoy,development_train,-8.348,-9.688,-8.464,-10.195,-10.194,-9.849,-9.24,-10.568,-10.585,-8.068,-8.277,-8.237
EGFR,EGFR_decoy_L019905,decoy,development_train,-7.299,-7.427,-6.826,-7.736,-7.846,-7.606,-7.402,-8.057,-8.567,-7.069,-7.602,-7.12
EGFR,EGFR_decoy_L019913,decoy,development_train,-6.583,-6.615,-6.297,-6.358,-6.454,-6.409,-6.708,-6.25,-6.608,-6.255,-6.578,-6.392
EGFR,EGFR_decoy_L019943,decoy,development_train,-7.137,-7.213,-6.803,-6.963,-7.017,-6.845,-6.78,-7.095,-7.016,-6.441,-7.213,-7.155
EGFR,EGFR_decoy_L019944,decoy,development_train,-5.739,-6.373,-6.211,-6.256,-6.225,-6.14,-6.12,-6.255,-6.262,-5.584,-6.254,-5.866
EGFR,EGFR_decoy_L019945,decoy,development_train,-6.545,-7.111,-6.346,-7.35,-7.156,-6.854,-7.051,-7.155,-7.093,-6.404,-6.641,-6.764
EGFR,EGFR_decoy_L019958,decoy,development_train,-8.803,-8.889,-8.251,-9.509,-9.359,-9.845,-8.257,-10.184,-9.319,-8.254,-8.353,-8.866
EGFR,EGFR_decoy_L020018,decoy,development_train,-9.906,-10.307,-9.038,-10.046,-10.012,-9.798,-9.898,-9.8,-10.034,-8.844,-9.084,-9.496
EGFR,EGFR_decoy_L020387,decoy,development_train,-9.765,-10.499,-8.979,-10.59,-10.917,-10.246,-10.047,-10.229,-10.716,-8.997,-9.311,-9.688
EGFR,EGFR_decoy_L020475,decoy,development_train,-8.945,-9.019,-8.432,-9.145,-9.161,-10.036,-8.68,-9.737,-9.055,-8.268,-8.512,-9.826
EGFR,EGFR_decoy_L020490,decoy,development_train,-8.603,-10.378,-9.445,-10.343,-10.703,-10.809,-10.847,-10.967,-11.115,-8.577,-8.74,-9.071
EGFR,EGFR_decoy_L020575,decoy,development_train,-8.854,-9.611,-8.582,-9.721,-9.859,-9.243,-9.534,-9.692,-9.488,-8.932,-9.099,-8.997
EGFR,EGFR_decoy_L020585,decoy,development_train,-7.922,-9.699,-7.667,-9.717,-9.769,-9.895,-9.759,-9.466,-9.812,-8.437,-8.033,-8.285
EGFR,EGFR_decoy_L020594,decoy,development_train,-7.579,-8.522,-8.002,-8.778,-8.698,-8.452,-8.244,-8.143,-8.809,-7.482,-8.383,-7.478
EGFR,EGFR_decoy_L020615,decoy,development_train,-8.567,-8.587,-8.012,-8.747,-8.742,-8.673,-8.901,-8.844,-9.263,-7.527,-7.982,-8.735
EGFR,EGFR_decoy_L020719,decoy,development_train,-8.37,-9.463,-7.983,-9.581,-9.737,-9.004,-9.265,-9.644,-9.385,-7.913,-7.916,-8.438
EGFR,EGFR_decoy_L020764,decoy,development_train,-8.581,-9.277,-8.112,-8.64,-9.058,-9.883,-9.497,-10.457,-9.925,-7.743,-8.754,-8.297
EGFR,EGFR_decoy_L020813,decoy,development_train,-7.038,-8.019,-7.045,-8.256,-8.352,-8.135,-7.612,-8.158,-8.159,-6.892,-7.194,-7.235
EGFR,EGFR_decoy_L020849,decoy,development_train,-7.797,-9.562,-7.695,-9.508,-9.484,-9.011,-9.014,-9.034,-8.971,-7.163,-7.377,-7.21
EGFR,EGFR_decoy_L020887,decoy,development_train,-10.364,-11.853,-9.471,-12.399,-12.121,-11.845,-11.297,-11.744,-11.872,-9.985,-10.225,-9.984
EGFR,EGFR_decoy_L020888,decoy,development_train,-9.59,-11.474,-9.292,-12.105,-12.001,-10.251,-11.733,-10.63,-10.822,-9.94,-9.327,-9.762
EGFR,EGFR_decoy_L021053,decoy,development_train,-9.279,-9.782,-9.522,-9.838,-11.039,-9.532,-9.9,-10.411,-10.549,-9.796,-10.801,-10.224
EGFR,EGFR_decoy_L021131,decoy,development_train,-7.974,-8.995,-8.345,-7.707,-8.237,-8.576,-7.761,-8.912,-8.513,-8.385,-8.002,-8.323
EGFR,EGFR_decoy_L021137,decoy,development_train,-8.65,-9.606,-8.733,-8.982,-10.0,-10.041,-10.514,-10.708,-10.449,-8.867,-8.083,-8.558
EGFR,EGFR_decoy_L021145,decoy,development_train,-9.181,-8.501,-8.253,-9.083,-10.45,-9.787,-10.311,-8.971,-9.527,-8.333,-8.729,-9.027
EGFR,EGFR_decoy_L021235,decoy,development_train,-9.375,-9.698,-9.675,-9.584,-9.683,-11.069,-10.342,-10.959,-9.823,-9.253,-9.335,-8.855
EGFR,EGFR_decoy_L021236,decoy,development_train,-8.747,-10.257,-9.209,-10.296,-9.842,-10.18,-9.949,-10.516,-9.959,-9.086,-8.79,-9.648
EGFR,EGFR_decoy_L021362,decoy,development_train,-7.886,-9.097,-7.537,-9.838,-9.893,-9.543,-8.421,-9.952,-9.549,-7.33,-8.136,-8.204
EGFR,EGFR_decoy_L021363,decoy,development_train,-7.758,-8.279,-8.057,-8.865,-9.028,-9.224,-8.365,-9.26,-9.839,-7.766,-7.738,-7.78
EGFR,EGFR_decoy_L021458,decoy,development_train,-7.88,-9.573,-7.389,-9.089,-9.047,-8.85,-8.53,-9.103,-9.532,-7.928,-7.835,-7.981
EGFR,EGFR_decoy_L021480,decoy,development_train,-7.619,-8.787,-7.674,-8.661,-8.729,-8.558,-8.461,-8.385,-8.643,-7.422,-7.793,-7.956
EGFR,EGFR_decoy_L021658,decoy,development_train,-8.121,-10.143,-8.569,-9.796,-10.213,-9.997,-9.918,-9.841,-10.105,-7.439,-7.977,-8.306
EGFR,EGFR_decoy_L021684,decoy,development_train,-8.678,-9.898,-7.72,-9.896,-9.786,-9.616,-9.419,-10.09,-10.089,-8.331,-8.046,-8.751
EGFR,EGFR_decoy_L021697,decoy,development_train,-7.969,-9.797,-7.763,-9.723,-9.796,-9.665,-9.01,-9.651,-9.915,-8.557,-8.449,-8.305
EGFR,EGFR_decoy_L021754,decoy,development_train,-6.464,-7.15,-6.249,-7.253,-7.195,-6.794,-6.964,-6.968,-7.169,-5.968,-6.419,-6.252
EGFR,EGFR_decoy_L021870,decoy,development_train,-6.45,-7.569,-6.486,-6.66,-7.256,-7.219,-7.042,-7.421,-7.276,-6.698,-6.765,-6.631
EGFR,EGFR_decoy_L021887,decoy,development_train,-6.848,-6.578,-6.598,-6.605,-7.057,-5.952,-6.369,-6.301,-6.512,-6.006,-6.157,-6.941
EGFR,EGFR_decoy_L022032,decoy,development_train,-9.222,-10.522,-8.359,-10.794,-11.088,-10.6,-10.201,-10.822,-10.612,-8.332,-8.538,-8.733
EGFR,EGFR_decoy_L022033,decoy,development_train,-8.93,-10.382,-8.927,-11.07,-10.87,-10.665,-9.619,-10.807,-10.893,-8.129,-8.468,-9.038
EGFR,EGFR_decoy_L022071,decoy,development_train,-8.331,-9.079,-7.841,-9.19,-9.353,-9.187,-8.707,-9.352,-9.277,-8.072,-7.851,-7.978
EGFR,EGFR_decoy_L022380,decoy,development_train,-7.869,-8.075,-7.744,-7.53,-8.183,-8.482,-7.515,-8.129,-7.975,-7.455,-8.167,-8.383
EGFR,EGFR_decoy_L022555,decoy,development_train,-9.189,-10.013,-8.596,-9.549,-9.57,-9.479,-9.677,-8.609,-8.616,-8.74,-9.492,-9.165
EGFR,EGFR_decoy_L022613,decoy,development_train,-6.721,-7.123,-6.817,-7.226,-6.805,-7.228,-7.179,-6.675,-7.203,-6.244,-7.151,-6.928
EGFR,EGFR_decoy_L022707,decoy,development_train,-7.313,-8.683,-7.867,-8.721,-9.061,-8.631,-8.489,-8.758,-8.828,-7.342,-7.657,-7.328
EGFR,EGFR_decoy_L022747,decoy,development_train,-8.453,-9.796,-8.281,-9.934,-10.239,-9.658,-9.408,-10.125,-9.875,-7.93,-8.189,-8.498
EGFR,EGFR_decoy_L022808,decoy,development_train,-7.689,-8.436,-6.895,-7.939,-8.352,-8.378,-7.862,-8.221,-7.728,-7.793,-7.467,-7.536
EGFR,EGFR_decoy_L022853,decoy,development_train,-6.854,-8.294,-6.891,-8.209,-8.395,-8.148,-8.043,-8.146,-8.176,-6.499,-6.703,-6.93
EGFR,EGFR_decoy_L022931,decoy,development_train,-8.592,-9.837,-7.967,-9.656,-10.189,-9.162,-8.899,-9.841,-9.738,-8.573,-8.734,-8.854
EGFR,EGFR_decoy_L022941,decoy,development_train,-8.446,-9.52,-9.257,-9.899,-10.041,-9.4,-9.043,-10.157,-10.009,-8.448,-8.361,-8.76
EGFR,EGFR_decoy_L023097,decoy,development_train,-7.396,-8.278,-7.11,-7.593,-7.734,-7.893,-9.354,-7.998,-8.069,-7.189,-7.177,-7.711
EGFR,EGFR_decoy_L023122,decoy,development_train,-8.085,-8.785,-7.704,-9.009,-8.592,-8.808,-8.891,-8.734,-8.808,-8.058,-7.838,-8.032
EGFR,EGFR_decoy_L023216,decoy,development_train,-7.631,-8.926,-7.279,-9.295,-8.983,-8.806,-8.938,-8.78,-8.78,-7.942,-7.687,-7.585
EGFR,EGFR_decoy_L023217,decoy,development_train,-7.68,-9.11,-7.055,-8.626,-8.977,-8.579,-8.409,-9.066,-9.086,-6.797,-7.261,-7.51
EGFR,EGFR_decoy_L023308,decoy,development_train,-7.603,-9.107,-7.279,-9.167,-9.085,-8.895,-8.542,-9.424,-9.372,-7.086,-7.323,-7.6
EGFR,EGFR_decoy_L023351,decoy,development_train,-8.697,-10.48,-8.271,-10.281,-10.501,-9.815,-10.093,-10.167,-10.009,-8.488,-8.115,-8.796
EGFR,EGFR_decoy_L023372,decoy,development_train,-8.558,-9.252,-7.948,-9.598,-9.498,-9.814,-9.734,-9.701,-10.447,-8.119,-8.647,-8.755
EGFR,EGFR_decoy_L023373,decoy,development_train,-8.676,-9.792,-7.58,-9.702,-9.644,-9.12,-8.809,-9.716,-9.576,-8.376,-8.229,-8.783
EGFR,EGFR_decoy_L023401,decoy,development_train,-8.551,-7.883,-8.485,-7.412,-8.353,-8.538,-8.133,-7.94,-7.976,-7.813,-8.026,-7.248
EGFR,EGFR_decoy_L023407,decoy,development_train,-7.669,-8.893,-7.377,-8.327,-8.793,-8.443,-8.64,-9.026,-8.831,-7.058,-7.6,-7.927
EGFR,EGFR_decoy_L023434,decoy,development_train,-6.877,-6.696,-6.787,-6.401,-6.323,-7.744,-7.231,-7.131,-6.645,-7.034,-7.265,-6.496
EGFR,EGFR_decoy_L023493,decoy,development_train,-8.154,-8.525,-7.153,-8.309,-8.426,-7.903,-9.086,-8.396,-8.176,-7.162,-7.461,-8.363
EGFR,EGFR_decoy_L023530,decoy,development_train,-8.862,-9.153,-7.989,-9.035,-8.999,-8.971,-8.95,-8.977,-9.133,-8.341,-8.143,-8.121
EGFR,EGFR_decoy_L023532,decoy,development_train,-8.015,-8.784,-7.373,-9.485,-9.551,-9.088,-7.925,-9.811,-9.322,-7.616,-7.978,-7.836
EGFR,EGFR_decoy_L023584,decoy,development_train,-7.269,-8.492,-7.205,-7.594,-7.675,-8.205,-7.427,-8.404,-7.837,-7.45,-7.484,-7.515
EGFR,EGFR_decoy_L023710,decoy,development_train,-8.48,-10.106,-7.669,-10.041,-10.255,-9.868,-9.69,-9.717,-9.993,-7.59,-8.403,-8.428
EGFR,EGFR_decoy_L023753,decoy,development_train,-7.986,-8.938,-7.27,-8.22,-8.674,-8.857,-8.468,-8.998,-8.429,-8.123,-7.792,-8.436
EGFR,EGFR_decoy_L023772,decoy,development_train,-8.552,-9.049,-7.789,-8.529,-8.971,-8.98,-10.068,-9.288,-9.242,-7.733,-8.422,-8.363
EGFR,EGFR_decoy_L023813,decoy,development_train,-7.051,-7.937,-6.764,-7.944,-8.007,-7.505,-7.404,-7.743,-7.673,-6.987,-6.958,-7.248
EGFR,EGFR_decoy_L023976,decoy,development_train,-7.761,-9.441,-7.81,-9.179,-9.358,-9.251,-9.207,-9.331,-9.737,-8.03,-7.828,-7.576
EGFR,EGFR_decoy_L024417,decoy,development_train,-8.475,-10.015,-8.549,-9.554,-9.096,-10.14,-8.913,-9.937,-9.032,-8.03,-8.185,-8.354
EGFR,EGFR_decoy_L024418,decoy,development_train,-8.498,-10.072,-8.388,-10.543,-10.494,-11.269,-10.25,-10.938,-11.357,-8.282,-8.714,-8.584
EGFR,EGFR_decoy_L024425,decoy,development_train,-8.422,-9.504,-8.254,-9.319,-9.591,-9.51,-8.898,-9.707,-9.555,-7.972,-7.944,-8.759
EGFR,EGFR_decoy_L024432,decoy,development_train,-8.055,-9.339,-8.087,-10.065,-10.065,-9.528,-9.719,-9.881,-9.991,-7.681,-8.214,-7.793
EGFR,EGFR_decoy_L024433,decoy,development_train,-8.713,-10.606,-8.778,-10.728,-10.73,-10.823,-10.363,-11.006,-11.59,-8.371,-8.915,-8.812
EGFR,EGFR_decoy_L024473,decoy,development_train,-8.864,-10.335,-8.221,-10.211,-10.632,-10.727,-10.826,-10.062,-10.776,-8.09,-8.875,-8.986
EGFR,EGFR_decoy_L024816,decoy,development_train,-7.058,-6.849,-7.9,-7.079,-5.976,-8.94,-6.909,-7.008,-5.927,-7.611,-6.608,-6.845
EGFR,EGFR_decoy_L024836,decoy,development_train,-8.251,-8.947,-8.044,-8.456,-8.63,-8.537,-8.691,-8.236,-8.477,-7.653,-8.337,-8.579
EGFR,EGFR_decoy_L024858,decoy,development_train,-7.534,-8.957,-7.423,-8.291,-8.217,-8.604,-9.147,-8.571,-8.56,-8.414,-7.772,-7.967
EGFR,EGFR_decoy_L024988,decoy,development_train,-8.477,-9.602,-8.012,-9.21,-9.325,-9.671,-9.88,-9.834,-9.759,-8.699,-8.375,-8.543
EGFR,EGFR_decoy_L025262,decoy,development_train,-7.73,-8.211,-7.322,-8.522,-8.176,-7.89,-9.244,-8.692,-8.205,-7.529,-7.588,-7.6
EGFR,EGFR_decoy_L025348,decoy,development_train,-7.802,-10.172,-8.418,-10.216,-10.261,-10.163,-10.834,-10.251,-10.142,-8.07,-8.645,-8.063
EGFR,EGFR_decoy_L025355,decoy,development_train,-8.373,-10.712,-8.507,-11.345,-11.221,-10.895,-10.455,-10.837,-10.24,-8.683,-8.804,-9.762
EGFR,EGFR_decoy_L025374,decoy,development_train,-8.228,-9.734,-8.098,-9.688,-9.398,-9.18,-9.527,-9.7,-9.408,-7.579,-7.726,-7.657
EGFR,EGFR_decoy_L025473,decoy,development_train,-7.082,-7.347,-7.86,-7.399,-7.45,-7.296,-7.424,-7.472,-7.846,-7.055,-7.4,-7.357
EGFR,EGFR_decoy_L025507,decoy,development_train,-8.39,-9.249,-8.376,-9.203,-9.412,-9.12,-8.928,-9.705,-8.941,-7.946,-8.245,-8.189
EGFR,EGFR_decoy_L025566,decoy,development_train,-8.286,-8.814,-8.134,-8.559,-8.929,-9.383,-10.026,-9.212,-9.461,-8.027,-8.121,-8.245
EGFR,EGFR_decoy_L025589,decoy,development_train,-7.207,-7.604,-7.27,-7.566,-7.603,-7.684,-7.863,-8.374,-7.341,-6.771,-7.114,-7.983
EGFR,EGFR_decoy_L025702,decoy,development_train,-8.434,-9.756,-8.25,-9.246,-9.394,-9.059,-9.4,-9.471,-9.441,-8.424,-8.598,-9.016
EGFR,EGFR_decoy_L025841,decoy,development_train,-8.037,-8.918,-6.516,-9.062,-9.124,-9.057,-7.875,-9.334,-8.787,-6.838,-7.202,-6.824
EGFR,EGFR_decoy_L025862,decoy,development_train,-7.51,-8.97,-7.351,-8.912,-9.144,-8.516,-7.81,-8.934,-8.921,-7.928,-7.38,-7.426
EGFR,EGFR_decoy_L025979,decoy,development_train,-8.174,-9.915,-8.302,-10.15,-10.244,-10.127,-10.087,-9.999,-10.358,-8.022,-8.138,-8.233
EGFR,EGFR_decoy_L026012,decoy,development_train,-7.3,-8.565,-8.038,-8.999,-9.148,-8.929,-8.495,-9.277,-9.086,-7.488,-7.352,-7.755
EGFR,EGFR_decoy_L026014,decoy,development_train,-6.821,-8.731,-7.178,-8.711,-8.773,-8.442,-8.525,-8.373,-8.559,-7.123,-7.59,-7.898
EGFR,EGFR_decoy_L026023,decoy,development_train,-9.542,-10.035,-8.581,-10.164,-10.429,-9.732,-9.453,-9.954,-9.807,-9.181,-9.104,-9.138
EGFR,EGFR_decoy_L026065,decoy,development_train,-9.004,-8.659,-7.73,-9.387,-9.885,-9.99,-8.582,-8.78,-9.178,-7.929,-7.719,-8.011
EGFR,EGFR_decoy_L026220,decoy,development_train,-8.215,-8.63,-7.715,-9.159,-9.056,-9.012,-8.709,-9.626,-8.886,-7.919,-7.627,-8.627
EGFR,EGFR_decoy_L026470,decoy,development_train,-8.107,-9.324,-7.345,-9.341,-9.283,-8.982,-8.837,-9.442,-9.207,-8.045,-8.003,-7.642
EGFR,EGFR_decoy_L026503,decoy,development_train,-8.294,-8.759,-8.3,-8.91,-8.776,-9.27,-9.182,-9.149,-8.904,-8.148,-8.188,-8.335
EGFR,EGFR_decoy_L026611,decoy,development_train,-8.662,-10.296,-7.543,-9.088,-8.981,-8.712,-9.018,-9.453,-9.609,-8.224,-7.992,-8.702
EGFR,EGFR_decoy_L026647,decoy,development_train,-8.791,-10.127,-7.968,-10.569,-10.632,-10.686,-10.081,-10.042,-9.854,-7.844,-7.796,-7.944
