target_id,ligand_id,label,selection_role,receptor_id,seed_count,20260821_representative_score,20260822_representative_score,20260823_representative_score,median_representative_score,minimum_representative_score,maximum_representative_score,seed_score_range,primary_ranking_score,sensitivity_ranking_score,representative_method,status
EGFR,EGFR_decoy_L012823,decoy,development_train,3W32,3,-8.746,-8.774,-8.872,-8.774,-8.872,-8.746,0.12599999999999945,8.774,8.872,pose_rank_1,ok
EGFR,EGFR_decoy_L012823,decoy,development_train,3W33,3,-8.585,-8.522,-8.52,-8.522,-8.585,-8.52,0.06500000000000128,8.522,8.585,pose_rank_1,ok
EGFR,EGFR_decoy_L012823,decoy,development_train,4G5J,3,-7.406,-7.299,-7.337,-7.337,-7.406,-7.299,0.10699999999999932,7.337,7.406,pose_rank_1,ok
EGFR,EGFR_decoy_L012823,decoy,development_train,4I23,3,-8.016,-7.716,-7.909,-7.909,-8.016,-7.716,0.2999999999999998,7.909,8.016,pose_rank_1,ok
EGFR,EGFR_decoy_L012823,decoy,development_train,4JQ7,3,-8.412,-8.082,-7.803,-8.082,-8.412,-7.803,0.6090000000000009,8.082,8.412,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,1M17,3,-10.442,-10.284,-10.463,-10.442,-10.463,-10.284,0.1789999999999985,10.442,10.463,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,1XKK,3,-12.217,-12.206,-12.252,-12.217,-12.252,-12.206,0.04600000000000115,12.217,12.252,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,2ITW,3,-10.207,-10.199,-10.21,-10.207,-10.21,-10.199,0.011000000000001009,10.207,10.21,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,2RGP,3,-12.401,-12.448,-12.432,-12.432,-12.448,-12.401,0.0470000000000006,12.432,12.448,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,3BEL,3,-12.372,-12.447,-12.442,-12.442,-12.447,-12.372,0.07499999999999929,12.442,12.447,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,3POZ,3,-11.414,-11.443,-11.437,-11.437,-11.443,-11.414,0.028999999999999915,11.437,11.443,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,3W2S,3,-10.576,-10.574,-10.589,-10.576,-10.589,-10.574,0.015000000000000568,10.576,10.589,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,3W32,3,-12.02,-11.987,-12.024,-12.02,-12.024,-11.987,0.036999999999999034,12.02,12.024,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,3W33,3,-11.968,-11.908,-11.967,-11.967,-11.968,-11.908,0.0600000000000005,11.967,11.968,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,4G5J,3,-9.997,-9.924,-10.014,-9.997,-10.014,-9.924,0.08999999999999986,9.997,10.014,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,4I23,3,-9.792,-9.796,-9.809,-9.796,-9.809,-9.792,0.01699999999999946,9.796,9.809,pose_rank_1,ok
EGFR,EGFR_decoy_L012923,decoy,development_train,4JQ7,3,-10.184,-9.924,-9.774,-9.924,-10.184,-9.774,0.41000000000000014,9.924,10.184,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,1M17,3,-7.917,-7.879,-7.911,-7.911,-7.917,-7.879,0.038000000000000256,7.911,7.917,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,1XKK,3,-8.866,-8.845,-8.912,-8.866,-8.912,-8.845,0.06700000000000017,8.866,8.912,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,2ITW,3,-8.404,-8.329,-8.381,-8.381,-8.404,-8.329,0.07499999999999929,8.381,8.404,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,2RGP,3,-9.753,-9.449,-9.18,-9.449,-9.753,-9.18,0.5730000000000004,9.449,9.753,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,3BEL,3,-9.227,-9.129,-9.052,-9.129,-9.227,-9.052,0.1750000000000007,9.129,9.227,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,3POZ,3,-9.703,-9.732,-9.694,-9.703,-9.732,-9.694,0.03799999999999848,9.703,9.732,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,3W2S,3,-8.601,-8.205,-8.578,-8.578,-8.601,-8.205,0.3960000000000008,8.578,8.601,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,3W32,3,-9.457,-9.432,-9.563,-9.457,-9.563,-9.432,0.13100000000000023,9.457,9.563,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,3W33,3,-9.183,-9.177,-9.177,-9.177,-9.183,-9.177,0.006000000000000227,9.177,9.183,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,4G5J,3,-8.627,-8.751,-8.689,-8.689,-8.751,-8.627,0.12399999999999878,8.689,8.751,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,4I23,3,-8.027,-8.156,-7.778,-8.027,-8.156,-7.778,0.378000000000001,8.027,8.156,pose_rank_1,ok
EGFR,EGFR_decoy_L013064,decoy,development_train,4JQ7,3,-8.232,-8.207,-8.028,-8.207,-8.232,-8.028,0.20399999999999885,8.207,8.232,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,1M17,3,-7.397,-7.324,-7.379,-7.379,-7.397,-7.324,0.0730000000000004,7.379,7.397,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,1XKK,3,-8.647,-8.651,-8.628,-8.647,-8.651,-8.628,0.022999999999999687,8.647,8.651,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,2ITW,3,-7.685,-7.673,-7.717,-7.685,-7.717,-7.673,0.043999999999999595,7.685,7.717,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,2RGP,3,-8.212,-8.279,-8.21,-8.212,-8.279,-8.21,0.06899999999999906,8.212,8.279,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,3BEL,3,-8.299,-8.462,-8.413,-8.413,-8.462,-8.299,0.16300000000000026,8.413,8.462,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,3POZ,3,-8.462,-8.408,-8.465,-8.462,-8.465,-8.408,0.057000000000000384,8.462,8.465,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,3W2S,3,-8.027,-8.091,-7.995,-8.027,-8.091,-7.995,0.0959999999999992,8.027,8.091,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,3W32,3,-8.847,-8.85,-8.823,-8.847,-8.85,-8.823,0.026999999999999247,8.847,8.85,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,3W33,3,-8.516,-8.539,-8.521,-8.521,-8.539,-8.516,0.022999999999999687,8.521,8.539,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,4G5J,3,-7.566,-7.629,-7.6,-7.6,-7.629,-7.566,0.06299999999999972,7.6,7.629,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,4I23,3,-7.441,-7.314,-7.314,-7.314,-7.441,-7.314,0.12699999999999978,7.314,7.441,pose_rank_1,ok
EGFR,EGFR_decoy_L013115,decoy,development_train,4JQ7,3,-7.549,-7.541,-7.557,-7.549,-7.557,-7.541,0.016000000000000014,7.549,7.557,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,1M17,3,-7.635,-7.965,-7.938,-7.938,-7.965,-7.635,0.33000000000000007,7.938,7.965,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,1XKK,3,-8.592,-8.593,-8.684,-8.593,-8.684,-8.592,0.09199999999999875,8.593,8.684,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,2ITW,3,-7.546,-7.909,-7.608,-7.608,-7.909,-7.546,0.36299999999999955,7.608,7.909,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,2RGP,3,-8.486,-8.484,-8.368,-8.484,-8.486,-8.368,0.11800000000000033,8.484,8.486,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,3BEL,3,-9.35,-9.158,-9.212,-9.212,-9.35,-9.158,0.19200000000000017,9.212,9.35,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,3POZ,3,-8.453,-8.755,-8.803,-8.755,-8.803,-8.453,0.3500000000000014,8.755,8.803,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,3W2S,3,-8.916,-8.946,-9.042,-8.946,-9.042,-8.916,0.12599999999999945,8.946,9.042,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,3W32,3,-8.551,-8.551,-8.503,-8.551,-8.551,-8.503,0.04800000000000004,8.551,8.551,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,3W33,3,-8.59,-8.651,-8.469,-8.59,-8.651,-8.469,0.18200000000000038,8.59,8.651,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,4G5J,3,-7.973,-7.569,-7.706,-7.706,-7.973,-7.569,0.4039999999999999,7.706,7.973,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,4I23,3,-7.717,-7.788,-7.782,-7.782,-7.788,-7.717,0.07100000000000062,7.782,7.788,pose_rank_1,ok
EGFR,EGFR_decoy_L013171,decoy,development_train,4JQ7,3,-7.833,-7.645,-7.751,-7.751,-7.833,-7.645,0.1880000000000006,7.751,7.833,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,1M17,3,-8.993,-9.018,-8.981,-8.993,-9.018,-8.981,0.03700000000000081,8.993,9.018,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,1XKK,3,-9.689,-9.672,-9.667,-9.672,-9.689,-9.667,0.02200000000000024,9.672,9.689,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,2ITW,3,-8.818,-8.675,-8.662,-8.675,-8.818,-8.662,0.1559999999999988,8.675,8.818,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,2RGP,3,-9.377,-9.409,-9.667,-9.409,-9.667,-9.377,0.28999999999999915,9.409,9.667,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,3BEL,3,-9.688,-9.739,-9.718,-9.718,-9.739,-9.688,0.051000000000000156,9.718,9.739,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,3POZ,3,-10.521,-10.589,-10.581,-10.581,-10.589,-10.521,0.06799999999999962,10.581,10.589,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,3W2S,3,-10.443,-10.438,-10.46,-10.443,-10.46,-10.438,0.02200000000000024,10.443,10.46,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,3W32,3,-10.604,-10.545,-10.586,-10.586,-10.604,-10.545,0.058999999999999275,10.586,10.604,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,3W33,3,-10.201,-10.244,-10.237,-10.237,-10.244,-10.201,0.04299999999999926,10.237,10.244,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,4G5J,3,-8.641,-8.65,-8.647,-8.647,-8.65,-8.641,0.009000000000000341,8.647,8.65,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,4I23,3,-8.38,-8.385,-8.402,-8.385,-8.402,-8.38,0.021999999999998465,8.385,8.402,pose_rank_1,ok
EGFR,EGFR_decoy_L013266,decoy,development_train,4JQ7,3,-9.185,-9.2,-9.218,-9.2,-9.218,-9.185,0.032999999999999474,9.2,9.218,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,1M17,3,-7.786,-7.777,-7.816,-7.786,-7.816,-7.777,0.0389999999999997,7.786,7.816,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,1XKK,3,-9.262,-9.235,-9.237,-9.237,-9.262,-9.235,0.027000000000001023,9.237,9.262,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,2ITW,3,-8.13,-8.062,-8.32,-8.13,-8.32,-8.062,0.2580000000000009,8.13,8.32,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,2RGP,3,-9.012,-8.771,-8.89,-8.89,-9.012,-8.771,0.24099999999999966,8.89,9.012,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,3BEL,3,-8.836,-9.276,-9.193,-9.193,-9.276,-8.836,0.4399999999999995,9.193,9.276,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,3POZ,3,-9.254,-9.024,-8.903,-9.024,-9.254,-8.903,0.3509999999999991,9.024,9.254,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,3W2S,3,-8.262,-8.469,-8.345,-8.345,-8.469,-8.262,0.20699999999999896,8.345,8.469,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,3W32,3,-8.902,-8.844,-8.788,-8.844,-8.902,-8.788,0.11399999999999899,8.844,8.902,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,3W33,3,-9.475,-9.495,-8.569,-9.475,-9.495,-8.569,0.9259999999999984,9.475,9.495,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,4G5J,3,-7.865,-7.496,-7.507,-7.507,-7.865,-7.496,0.3689999999999998,7.507,7.865,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,4I23,3,-7.665,-8.136,-7.941,-7.941,-8.136,-7.665,0.4709999999999992,7.941,8.136,pose_rank_1,ok
EGFR,EGFR_decoy_L013437,decoy,development_train,4JQ7,3,-8.079,-8.864,-7.994,-8.079,-8.864,-7.994,0.870000000000001,8.079,8.864,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,1M17,3,-7.88,-8.324,-8.298,-8.298,-8.324,-7.88,0.44399999999999995,8.298,8.324,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,1XKK,3,-9.025,-9.072,-8.875,-9.025,-9.072,-8.875,0.19699999999999918,9.025,9.072,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,2ITW,3,-7.367,-7.603,-7.578,-7.578,-7.603,-7.367,0.23599999999999977,7.578,7.603,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,2RGP,3,-9.535,-9.505,-9.586,-9.535,-9.586,-9.505,0.08099999999999952,9.535,9.586,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,3BEL,3,-9.658,-9.655,-9.65,-9.655,-9.658,-9.65,0.007999999999999119,9.655,9.658,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,3POZ,3,-8.48,-9.072,-8.482,-8.482,-9.072,-8.48,0.5919999999999987,8.482,9.072,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,3W2S,3,-9.552,-9.557,-9.537,-9.552,-9.557,-9.537,0.019999999999999574,9.552,9.557,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,3W32,3,-9.41,-9.38,-9.417,-9.41,-9.417,-9.38,0.036999999999999034,9.41,9.417,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,3W33,3,-9.499,-9.474,-9.502,-9.499,-9.502,-9.474,0.02800000000000047,9.499,9.502,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,4G5J,3,-7.856,-7.973,-8.283,-7.973,-8.283,-7.856,0.4269999999999996,7.973,8.283,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,4I23,3,-8.141,-8.41,-8.086,-8.141,-8.41,-8.086,0.32399999999999984,8.141,8.41,pose_rank_1,ok
EGFR,EGFR_decoy_L013487,decoy,development_train,4JQ7,3,-7.585,-7.869,-8.03,-7.869,-8.03,-7.585,0.4449999999999994,7.869,8.03,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,1M17,3,-7.883,-8.068,-7.512,-7.883,-8.068,-7.512,0.556,7.883,8.068,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,1XKK,3,-9.292,-9.346,-9.007,-9.292,-9.346,-9.007,0.3390000000000004,9.292,9.346,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,2ITW,3,-7.402,-7.312,-7.421,-7.402,-7.421,-7.312,0.10899999999999999,7.402,7.421,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,2RGP,3,-9.24,-9.172,-9.407,-9.24,-9.407,-9.172,0.23499999999999943,9.24,9.407,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,3BEL,3,-9.437,-9.424,-9.308,-9.424,-9.437,-9.308,0.12899999999999956,9.424,9.437,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,3POZ,3,-9.349,-9.152,-8.881,-9.152,-9.349,-8.881,0.46799999999999997,9.152,9.349,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,3W2S,3,-8.759,-9.028,-8.659,-8.759,-9.028,-8.659,0.3689999999999998,8.759,9.028,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,3W32,3,-9.271,-9.288,-9.29,-9.288,-9.29,-9.271,0.01899999999999835,9.288,9.29,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,3W33,3,-9.497,-9.479,-9.568,-9.497,-9.568,-9.479,0.08900000000000041,9.497,9.568,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,4G5J,3,-7.305,-7.443,-7.316,-7.316,-7.443,-7.305,0.1379999999999999,7.316,7.443,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,4I23,3,-8.054,-7.21,-7.343,-7.343,-8.054,-7.21,0.8440000000000003,7.343,8.054,pose_rank_1,ok
EGFR,EGFR_decoy_L013581,decoy,development_train,4JQ7,3,-7.63,-7.793,-7.595,-7.63,-7.793,-7.595,0.1980000000000004,7.63,7.793,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,1M17,3,-8.5,-8.64,-8.689,-8.64,-8.689,-8.5,0.18900000000000006,8.64,8.689,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,1XKK,3,-9.226,-9.213,-8.782,-9.213,-9.226,-8.782,0.44400000000000084,9.213,9.226,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,2ITW,3,-8.612,-8.529,-8.495,-8.529,-8.612,-8.495,0.11700000000000088,8.529,8.612,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,2RGP,3,-9.042,-9.273,-9.022,-9.042,-9.273,-9.022,0.25099999999999945,9.042,9.273,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,3BEL,3,-8.726,-8.706,-8.709,-8.709,-8.726,-8.706,0.02000000000000135,8.709,8.726,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,3POZ,3,-8.275,-8.606,-8.894,-8.606,-8.894,-8.275,0.6189999999999998,8.606,8.894,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,3W2S,3,-8.452,-8.481,-8.388,-8.452,-8.481,-8.388,0.09299999999999997,8.452,8.481,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,3W32,3,-8.982,-9.058,-9.018,-9.018,-9.058,-8.982,0.07600000000000051,9.018,9.058,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,3W33,3,-8.756,-8.836,-8.639,-8.756,-8.836,-8.639,0.19700000000000095,8.756,8.836,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,4G5J,3,-8.454,-8.494,-8.473,-8.473,-8.494,-8.454,0.03999999999999915,8.473,8.494,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,4I23,3,-8.885,-8.89,-8.894,-8.89,-8.894,-8.885,0.009000000000000341,8.89,8.894,pose_rank_1,ok
EGFR,EGFR_decoy_L013741,decoy,development_train,4JQ7,3,-8.55,-8.605,-8.541,-8.55,-8.605,-8.541,0.06400000000000006,8.55,8.605,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,1M17,3,-7.712,-7.697,-7.706,-7.706,-7.712,-7.697,0.01499999999999968,7.706,7.712,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,1XKK,3,-8.719,-8.752,-8.741,-8.741,-8.752,-8.719,0.03300000000000125,8.741,8.752,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,2ITW,3,-7.244,-7.277,-7.269,-7.269,-7.277,-7.244,0.03300000000000036,7.269,7.277,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,2RGP,3,-8.224,-8.252,-8.267,-8.252,-8.267,-8.224,0.04299999999999926,8.252,8.267,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,3BEL,3,-8.46,-8.419,-8.425,-8.425,-8.46,-8.419,0.04100000000000037,8.425,8.46,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,3POZ,3,-8.167,-8.2,-8.153,-8.167,-8.2,-8.153,0.04699999999999882,8.167,8.2,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,3W2S,3,-8.255,-8.28,-8.255,-8.255,-8.28,-8.255,0.02499999999999858,8.255,8.28,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,3W32,3,-8.124,-8.103,-8.114,-8.114,-8.124,-8.103,0.021000000000000796,8.114,8.124,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,3W33,3,-7.729,-7.708,-7.759,-7.729,-7.759,-7.708,0.051000000000000156,7.729,7.759,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,4G5J,3,-7.438,-7.435,-7.442,-7.438,-7.442,-7.435,0.007000000000000561,7.438,7.442,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,4I23,3,-7.916,-7.912,-7.902,-7.912,-7.916,-7.902,0.014000000000000234,7.912,7.916,pose_rank_1,ok
EGFR,EGFR_decoy_L013801,decoy,development_train,4JQ7,3,-7.704,-7.63,-7.659,-7.659,-7.704,-7.63,0.07399999999999984,7.659,7.704,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,1M17,3,-7.443,-7.391,-7.271,-7.391,-7.443,-7.271,0.1719999999999997,7.391,7.443,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,1XKK,3,-7.677,-7.666,-7.64,-7.666,-7.677,-7.64,0.03699999999999992,7.666,7.677,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,2ITW,3,-7.223,-7.239,-7.244,-7.239,-7.244,-7.223,0.020999999999999908,7.239,7.244,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,2RGP,3,-7.521,-7.499,-7.525,-7.521,-7.525,-7.499,0.02600000000000069,7.521,7.525,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,3BEL,3,-7.427,-7.451,-7.455,-7.451,-7.455,-7.427,0.02800000000000047,7.451,7.455,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,3POZ,3,-7.476,-7.483,-7.452,-7.476,-7.483,-7.452,0.030999999999999694,7.476,7.483,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,3W2S,3,-7.496,-7.513,-7.478,-7.496,-7.513,-7.478,0.03500000000000014,7.496,7.513,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,3W32,3,-7.705,-7.688,-7.492,-7.688,-7.705,-7.492,0.21300000000000008,7.688,7.705,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,3W33,3,-7.599,-7.574,-7.532,-7.574,-7.599,-7.532,0.06700000000000017,7.574,7.599,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,4G5J,3,-6.896,-6.937,-6.919,-6.919,-6.937,-6.896,0.04100000000000037,6.919,6.937,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,4I23,3,-7.093,-7.064,-7.091,-7.091,-7.093,-7.064,0.028999999999999915,7.091,7.093,pose_rank_1,ok
EGFR,EGFR_decoy_L013850,decoy,development_train,4JQ7,3,-7.254,-7.282,-7.222,-7.254,-7.282,-7.222,0.05999999999999961,7.254,7.282,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,1M17,3,-7.954,-7.936,-7.892,-7.936,-7.954,-7.892,0.06199999999999939,7.936,7.954,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,1XKK,3,-9.562,-9.628,-9.642,-9.628,-9.642,-9.562,0.08000000000000007,9.628,9.642,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,2ITW,3,-7.653,-7.641,-7.962,-7.653,-7.962,-7.641,0.32099999999999973,7.653,7.962,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,2RGP,3,-9.636,-9.548,-9.603,-9.603,-9.636,-9.548,0.08799999999999919,9.603,9.636,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,3BEL,3,-9.459,-9.409,-9.354,-9.409,-9.459,-9.354,0.10500000000000043,9.409,9.459,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,3POZ,3,-9.39,-9.397,-9.442,-9.397,-9.442,-9.39,0.0519999999999996,9.397,9.442,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,3W2S,3,-8.589,-8.642,-8.516,-8.589,-8.642,-8.516,0.12599999999999945,8.589,8.642,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,3W32,3,-9.616,-9.661,-9.606,-9.616,-9.661,-9.606,0.054999999999999716,9.616,9.661,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,3W33,3,-9.158,-9.21,-9.21,-9.21,-9.21,-9.158,0.05200000000000138,9.21,9.21,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,4G5J,3,-7.486,-7.526,-7.424,-7.486,-7.526,-7.424,0.10199999999999942,7.486,7.526,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,4I23,3,-7.777,-7.772,-8.13,-7.777,-8.13,-7.772,0.35800000000000054,7.777,8.13,pose_rank_1,ok
EGFR,EGFR_decoy_L013931,decoy,development_train,4JQ7,3,-8.062,-8.11,-7.945,-8.062,-8.11,-7.945,0.16499999999999915,8.062,8.11,pose_rank_1,ok
EGFR,EGFR_decoy_L014283,decoy,development_train,1M17,3,-8.807,-8.845,-8.776,-8.807,-8.845,-8.776,0.06900000000000084,8.807,8.845,pose_rank_1,ok
EGFR,EGFR_decoy_L014283,decoy,development_train,1XKK,3,-9.768,-9.79,-9.767,-9.768,-9.79,-9.767,0.022999999999999687,9.768,9.79,pose_rank_1,ok
EGFR,EGFR_decoy_L014283,decoy,development_train,2ITW,3,-9.29,-9.268,-9.275,-9.275,-9.29,-9.268,0.021999999999998465,9.275,9.29,pose_rank_1,ok
EGFR,EGFR_decoy_L014283,decoy,development_train,2RGP,3,-10.048,-10.078,-10.067,-10.067,-10.078,-10.048,0.02999999999999936,10.067,10.078,pose_rank_1,ok
